/home/neet/.pyenv/versions/3.13.12/lib/python3.13/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run A2C on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
============================================================
 SeqSQLi v2 — A2C Training
 URL         : http://localhost:8888/Less-1/
 Filter type : none
 Mode        : online-WAF (dual-signal: union+error)
 Payload pool: 108 validated from payloads_union_less1.csv
               (union=108, error=0)
 Timesteps   : 150000
 Rollout     : n_steps=5 (synchronous A3C variant)
 Seed        : 1
============================================================
  Ep   10 | SR=0% | Steps=15.0 | R=-44.19
  Ep 4280 | SR=0% | Steps=15.0 | R=-7.74
  Ep 4290 | SR=0% | Steps=15.0 | R=-26.20
  Ep 4300 | SR=0% | Steps=15.0 | R=-15.05
  Ep 4310 | SR=0% | Steps=15.0 | R=-12.02
  Ep 4320 | SR=0% | Steps=15.0 | R=-13.90
  Ep 4330 | SR=0% | Steps=15.0 | R=-15.37
  Ep 4340 | SR=0% | Steps=15.0 | R=-10.09
  Ep 4350 | SR=0% | Steps=15.0 | R=-22.41
  Ep 4360 | SR=0% | Steps=15.0 | R=-13.87
  Ep 4370 | SR=0% | Steps=15.0 | R=-14.97
  Ep 4380 | SR=0% | Steps=15.0 | R=-13.90
  Ep 4390 | SR=0% | Steps=15.0 | R=-14.60
  Ep 4400 | SR=0% | Steps=15.0 | R=-9.07
  Ep 4410 | SR=0% | Steps=15.0 | R=-20.12
  Ep 4420 | SR=0% | Steps=15.0 | R=-9.80
  Ep 4430 | SR=0% | Steps=15.0 | R=-4.10
  Ep 4440 | SR=0% | Steps=15.0 | R=-10.91
  Ep 4450 | SR=0% | Steps=15.0 | R=-21.25
  Ep 4460 | SR=0% | Steps=15.0 | R=-13.82
  Ep 4470 | SR=0% | Steps=15.0 | R=-12.72
  Ep 4480 | SR=0% | Steps=15.0 | R=-5.29
  Ep 4490 | SR=0% | Steps=15.0 | R=-17.45
  Ep 4500 | SR=0% | Steps=15.0 | R=-27.11
  Ep 4510 | SR=0% | Steps=15.0 | R=-7.79
  Ep 4520 | SR=0% | Steps=15.0 | R=-13.83
  Ep 4530 | SR=0% | Steps=15.0 | R=-8.63
  Ep 4540 | SR=0% | Steps=15.0 | R=-12.19
  Ep 4550 | SR=0% | Steps=15.0 | R=-22.98
  Ep 4560 | SR=0% | Steps=15.0 | R=-8.50
  Ep 4570 | SR=0% | Steps=15.0 | R=-17.91
  Ep 4580 | SR=0% | Steps=15.0 | R=-4.88
  Ep 4590 | SR=0% | Steps=15.0 | R=-12.22
  Ep 4600 | SR=0% | Steps=15.0 | R=-17.17
  Ep 4610 | SR=0% | Steps=15.0 | R=-23.91
  Ep 4620 | SR=0% | Steps=15.0 | R=-12.10
  Ep 4630 | SR=0% | Steps=15.0 | R=-14.50
  Ep 4640 | SR=0% | Steps=15.0 | R=-9.07
  Ep 4650 | SR=0% | Steps=15.0 | R=-15.04
  Ep 4660 | SR=0% | Steps=15.0 | R=-30.41
  Ep 4670 | SR=0% | Steps=15.0 | R=-9.02
  Ep 4680 | SR=0% | Steps=15.0 | R=-13.74
  Ep 4690 | SR=0% | Steps=15.0 | R=-12.01
  Ep 4700 | SR=0% | Steps=15.0 | R=-13.87
  Ep 4710 | SR=0% | Steps=15.0 | R=-19.12
  Ep 4720 | SR=0% | Steps=15.0 | R=-17.59
  Ep 4730 | SR=0% | Steps=15.0 | R=-17.45
  Ep 4740 | SR=0% | Steps=15.0 | R=-19.10
  Ep 4750 | SR=0% | Steps=15.0 | R=-13.88
  Ep 4760 | SR=0% | Steps=15.0 | R=-17.48
  Ep 4770 | SR=0% | Steps=15.0 | R=-22.20
  Ep 4780 | SR=0% | Steps=15.0 | R=-17.41
  Ep 4790 | SR=0% | Steps=15.0 | R=-8.78
  Ep 4800 | SR=0% | Steps=15.0 | R=-22.61
  Ep 4810 | SR=0% | Steps=15.0 | R=-14.45
  Ep 4820 | SR=0% | Steps=15.0 | R=-15.90
  Ep 4830 | SR=0% | Steps=15.0 | R=-17.48
  Ep 4840 | SR=0% | Steps=15.0 | R=-0.15
  Ep 4850 | SR=0% | Steps=15.0 | R=-5.09
  Ep 4860 | SR=0% | Steps=15.0 | R=-18.17
  Ep 4870 | SR=0% | Steps=15.0 | R=-7.99
  Ep 4880 | SR=0% | Steps=15.0 | R=-13.21
  Ep 4890 | SR=0% | Steps=15.0 | R=-8.35
  Ep 4900 | SR=0% | Steps=15.0 | R=-13.22
  Ep 4910 | SR=0% | Steps=15.0 | R=-14.11
  Ep 4920 | SR=0% | Steps=15.0 | R=-1.75
  Ep 4930 | SR=0% | Steps=15.0 | R=-13.95
  Ep 4940 | SR=0% | Steps=15.0 | R=-17.78
  Ep 4950 | SR=0% | Steps=15.0 | R=-11.55
  Ep 4960 | SR=0% | Steps=15.0 | R=-5.33
  Ep 4970 | SR=0% | Steps=15.0 | R=-4.33
  Ep 4980 | SR=0% | Steps=15.0 | R=-21.38
  Ep 4990 | SR=0% | Steps=15.0 | R=-9.08
  Ep 5000 | SR=0% | Steps=15.0 | R=-14.14
  Ep 5010 | SR=0% | Steps=15.0 | R=-12.98
  Ep 5020 | SR=0% | Steps=15.0 | R=-31.85
  Ep 5030 | SR=0% | Steps=15.0 | R=-13.34
  Ep 5040 | SR=0% | Steps=15.0 | R=-12.70
  Ep 5050 | SR=0% | Steps=15.0 | R=-3.94
  Ep 5060 | SR=0% | Steps=15.0 | R=-8.55
  Ep 5070 | SR=0% | Steps=15.0 | R=-5.40
  Ep 5080 | SR=0% | Steps=15.0 | R=-10.21
  Ep 5090 | SR=0% | Steps=15.0 | R=-17.27
  Ep 5100 | SR=0% | Steps=15.0 | R=-8.96
  Ep 5110 | SR=0% | Steps=15.0 | R=-21.23
  Ep 5120 | SR=0% | Steps=15.0 | R=-21.63
  Ep 5130 | SR=0% | Steps=15.0 | R=-17.60
  Ep 5140 | SR=0% | Steps=15.0 | R=-11.65
  Ep 5150 | SR=0% | Steps=15.0 | R=-13.76
  Ep 5160 | SR=0% | Steps=15.0 | R=-8.96
  Ep 5170 | SR=0% | Steps=15.0 | R=-9.38
  Ep 5180 | SR=0% | Steps=15.0 | R=-17.30
  Ep 5190 | SR=0% | Steps=15.0 | R=-5.60
  Ep 5200 | SR=0% | Steps=15.0 | R=-10.09
  Ep 5210 | SR=0% | Steps=15.0 | R=-14.95
  Ep 5220 | SR=0% | Steps=15.0 | R=-18.31
  Ep 5230 | SR=0% | Steps=15.0 | R=-23.21
  Ep 5240 | SR=0% | Steps=15.0 | R=-13.54
  Ep 5250 | SR=0% | Steps=15.0 | R=-22.48
  Ep 5260 | SR=0% | Steps=15.0 | R=-8.98
  Ep 5270 | SR=0% | Steps=15.0 | R=-18.26
  Ep 5280 | SR=0% | Steps=15.0 | R=-5.50
  Ep 5290 | SR=0% | Steps=15.0 | R=-24.54
  Ep 5300 | SR=0% | Steps=15.0 | R=-16.33
  Ep 5310 | SR=0% | Steps=15.0 | R=-17.63
  Ep 5320 | SR=0% | Steps=15.0 | R=-19.46
  Ep 5330 | SR=0% | Steps=15.0 | R=-18.02
  Ep 5340 | SR=0% | Steps=15.0 | R=-17.62
  Ep 5350 | SR=0% | Steps=15.0 | R=-15.43
  Ep 5360 | SR=0% | Steps=15.0 | R=-29.55
  Ep 5370 | SR=0% | Steps=15.0 | R=-10.18
  Ep 5380 | SR=0% | Steps=15.0 | R=-17.55
  Ep 5390 | SR=0% | Steps=15.0 | R=-32.51
  Ep 5400 | SR=0% | Steps=15.0 | R=-13.42
  Ep 5410 | SR=0% | Steps=15.0 | R=-13.85
  Ep 5420 | SR=0% | Steps=15.0 | R=-28.77
  Ep 5430 | SR=0% | Steps=15.0 | R=-8.29
  Ep 5440 | SR=0% | Steps=15.0 | R=-8.90
  Ep 5450 | SR=0% | Steps=15.0 | R=-12.79
  Ep 5460 | SR=0% | Steps=15.0 | R=-17.53
  Ep 5470 | SR=0% | Steps=15.0 | R=-15.11
  Ep 5480 | SR=0% | Steps=15.0 | R=-8.39
  Ep 5490 | SR=0% | Steps=15.0 | R=-12.03
  Ep 5500 | SR=0% | Steps=15.0 | R=-5.34
  Ep 5510 | SR=0% | Steps=15.0 | R=-10.73
  Ep 5520 | SR=0% | Steps=15.0 | R=-3.88
  Ep 5530 | SR=0% | Steps=15.0 | R=-14.52
  Ep 5540 | SR=0% | Steps=15.0 | R=-21.02
  Ep 5550 | SR=0% | Steps=15.0 | R=-12.81
  Ep 5560 | SR=0% | Steps=15.0 | R=-10.10
  Ep 5570 | SR=0% | Steps=15.0 | R=-25.84
  Ep 5580 | SR=0% | Steps=15.0 | R=-37.05
  Ep 5590 | SR=0% | Steps=15.0 | R=-7.80
  Ep 5600 | SR=0% | Steps=15.0 | R=-9.95
  Ep 5610 | SR=0% | Steps=15.0 | R=-25.95
  Ep 5620 | SR=0% | Steps=15.0 | R=-22.36
  Ep 5630 | SR=0% | Steps=15.0 | R=-13.73
  Ep 5640 | SR=0% | Steps=15.0 | R=-26.64
  Ep 5650 | SR=0% | Steps=15.0 | R=-14.31
  Ep 5660 | SR=0% | Steps=15.0 | R=-14.44
  Ep 5670 | SR=0% | Steps=15.0 | R=-17.22
  Ep 5680 | SR=0% | Steps=15.0 | R=-12.47
  Ep 5690 | SR=0% | Steps=15.0 | R=-21.65
  Ep 5700 | SR=0% | Steps=15.0 | R=-16.48
  Ep 5710 | SR=0% | Steps=15.0 | R=-21.92
  Ep 5720 | SR=0% | Steps=15.0 | R=-11.60
  Ep 5730 | SR=0% | Steps=15.0 | R=-10.20
  Ep 5740 | SR=0% | Steps=15.0 | R=-3.97
  Ep 5750 | SR=0% | Steps=15.0 | R=-23.41
  Ep 5760 | SR=0% | Steps=15.0 | R=-13.77
  Ep 5770 | SR=0% | Steps=15.0 | R=-23.18
  Ep 5780 | SR=0% | Steps=15.0 | R=-16.93
  Ep 5790 | SR=0% | Steps=15.0 | R=-12.17
  Ep 5800 | SR=0% | Steps=15.0 | R=-8.22
  Ep 5810 | SR=0% | Steps=15.0 | R=-12.01
  Ep 5820 | SR=0% | Steps=15.0 | R=-8.75
  Ep 5830 | SR=0% | Steps=15.0 | R=-21.99
  Ep 5840 | SR=0% | Steps=15.0 | R=-12.28
  Ep 5850 | SR=0% | Steps=15.0 | R=-18.90
  Ep 5860 | SR=0% | Steps=15.0 | R=-18.15
  Ep 5870 | SR=0% | Steps=15.0 | R=-20.27
  Ep 5880 | SR=0% | Steps=15.0 | R=-16.09
  Ep 5890 | SR=0% | Steps=15.0 | R=-4.54
  Ep 5900 | SR=0% | Steps=15.0 | R=-23.12
  Ep 5910 | SR=0% | Steps=15.0 | R=-9.33
  Ep 5920 | SR=0% | Steps=15.0 | R=-17.39
  Ep 5930 | SR=0% | Steps=15.0 | R=-14.12
  Ep 5940 | SR=0% | Steps=15.0 | R=-8.22
  Ep 5950 | SR=0% | Steps=15.0 | R=-5.17
  Ep 5960 | SR=0% | Steps=15.0 | R=-8.62
  Ep 5970 | SR=0% | Steps=15.0 | R=-12.24
  Ep 5980 | SR=0% | Steps=15.0 | R=-16.54
  Ep 5990 | SR=0% | Steps=15.0 | R=-17.63
  Ep 6000 | SR=0% | Steps=15.0 | R=-7.78
  Ep 6010 | SR=0% | Steps=15.0 | R=-8.97
  Ep 6020 | SR=0% | Steps=15.0 | R=-18.70
  Ep 6030 | SR=0% | Steps=15.0 | R=-5.21
  Ep 6040 | SR=0% | Steps=15.0 | R=-23.59
  Ep 6050 | SR=0% | Steps=15.0 | R=-4.86
  Ep 6060 | SR=0% | Steps=15.0 | R=-21.18
  Ep 6070 | SR=0% | Steps=15.0 | R=-13.78
  Ep 6080 | SR=0% | Steps=15.0 | R=-11.49
  Ep 6090 | SR=0% | Steps=15.0 | R=-19.40
  Ep 6100 | SR=0% | Steps=15.0 | R=-8.99
  Ep 6110 | SR=0% | Steps=15.0 | R=-14.12
  Ep 6120 | SR=0% | Steps=15.0 | R=-17.79
  Ep 6130 | SR=0% | Steps=15.0 | R=-20.21
  Ep 6140 | SR=0% | Steps=15.0 | R=-29.33
  Ep 6150 | SR=0% | Steps=15.0 | R=-11.44
  Ep 6160 | SR=0% | Steps=15.0 | R=-16.98
  Ep 6170 | SR=0% | Steps=15.0 | R=-8.39
  Ep 6180 | SR=0% | Steps=15.0 | R=-9.20
  Ep 6190 | SR=0% | Steps=15.0 | R=-9.40
  Ep 6200 | SR=0% | Steps=15.0 | R=-26.00
  Ep 6210 | SR=0% | Steps=15.0 | R=-23.04
  Ep 6220 | SR=0% | Steps=15.0 | R=-31.75
  Ep 6230 | SR=0% | Steps=15.0 | R=-12.34
  Ep 6240 | SR=0% | Steps=15.0 | R=-23.09
  Ep 6250 | SR=0% | Steps=15.0 | R=-9.59
  Ep 6260 | SR=0% | Steps=15.0 | R=-26.75
  Ep 6270 | SR=0% | Steps=15.0 | R=-22.21
  Ep 6280 | SR=0% | Steps=15.0 | R=-14.57
  Ep 6290 | SR=0% | Steps=15.0 | R=-12.76
  Ep 6300 | SR=0% | Steps=15.0 | R=-17.71
  Ep 6310 | SR=0% | Steps=15.0 | R=-13.61
  Ep 6320 | SR=0% | Steps=15.0 | R=-9.25
  Ep 6330 | SR=0% | Steps=15.0 | R=-18.56
  Ep 6340 | SR=0% | Steps=15.0 | R=-8.55
  Ep 6350 | SR=0% | Steps=15.0 | R=-7.99
  Ep 6360 | SR=0% | Steps=15.0 | R=-26.51
  Ep 6370 | SR=0% | Steps=15.0 | R=-16.63
  Ep 6380 | SR=0% | Steps=15.0 | R=-12.60
  Ep 6390 | SR=0% | Steps=15.0 | R=-17.61
  Ep 6400 | SR=0% | Steps=15.0 | R=-15.24
  Ep 6410 | SR=0% | Steps=15.0 | R=-14.37
  Ep 6420 | SR=0% | Steps=15.0 | R=-11.73
  Ep 6430 | SR=0% | Steps=15.0 | R=-1.86
  Ep 6440 | SR=0% | Steps=15.0 | R=-17.63
  Ep 6450 | SR=0% | Steps=15.0 | R=-17.58
  Ep 6460 | SR=0% | Steps=15.0 | R=-8.26
  Ep 6470 | SR=0% | Steps=15.0 | R=-17.02
  Ep 6480 | SR=0% | Steps=15.0 | R=-21.45
  Ep 6490 | SR=0% | Steps=15.0 | R=-19.40
  Ep 6500 | SR=0% | Steps=15.0 | R=-23.59
  Ep 6510 | SR=0% | Steps=15.0 | R=-13.96
  Ep 6520 | SR=0% | Steps=15.0 | R=-15.99
  Ep 6530 | SR=0% | Steps=15.0 | R=-21.73
  Ep 6540 | SR=0% | Steps=15.0 | R=-12.69
  Ep 6550 | SR=0% | Steps=15.0 | R=-5.67
  Ep 6560 | SR=0% | Steps=15.0 | R=-19.18
  Ep 6570 | SR=0% | Steps=15.0 | R=-13.74
  Ep 6580 | SR=0% | Steps=15.0 | R=-13.68
  Ep 6590 | SR=0% | Steps=15.0 | R=-11.53
  Ep 6600 | SR=0% | Steps=15.0 | R=-17.74
  Ep 6610 | SR=0% | Steps=15.0 | R=-15.16
  Ep 6620 | SR=0% | Steps=15.0 | R=-19.36
  Ep 6630 | SR=0% | Steps=15.0 | R=-13.71
  Ep 6640 | SR=0% | Steps=15.0 | R=-12.12
  Ep 6650 | SR=0% | Steps=15.0 | R=-22.67
  Ep 6660 | SR=0% | Steps=15.0 | R=-12.76
  Ep 6670 | SR=0% | Steps=15.0 | R=-4.11
  Ep 6680 | SR=0% | Steps=15.0 | R=-14.57
  Ep 6690 | SR=0% | Steps=15.0 | R=-17.05
  Ep 6700 | SR=0% | Steps=15.0 | R=-25.49
  Ep 6710 | SR=0% | Steps=15.0 | R=-9.17
  Ep 6720 | SR=0% | Steps=15.0 | R=-0.09
  Ep 6730 | SR=0% | Steps=15.0 | R=-16.70
  Ep 6740 | SR=0% | Steps=15.0 | R=-8.34
  Ep 6750 | SR=0% | Steps=15.0 | R=-11.81
  Ep 6760 | SR=0% | Steps=15.0 | R=-8.25
  Ep 6770 | SR=0% | Steps=15.0 | R=-18.32
  Ep 6780 | SR=0% | Steps=15.0 | R=-13.10
  Ep 6790 | SR=0% | Steps=15.0 | R=-12.98
  Ep 6800 | SR=0% | Steps=15.0 | R=-17.02
  Ep 6810 | SR=0% | Steps=15.0 | R=-25.75
  Ep 6820 | SR=0% | Steps=15.0 | R=-0.75
  Ep 6830 | SR=0% | Steps=15.0 | R=-18.45
  Ep 6840 | SR=0% | Steps=15.0 | R=-9.70
  Ep 6850 | SR=0% | Steps=15.0 | R=-12.81
  Ep 6860 | SR=0% | Steps=15.0 | R=-12.68
  Ep 6870 | SR=0% | Steps=15.0 | R=-17.07
  Ep 6880 | SR=0% | Steps=15.0 | R=-21.82
  Ep 6890 | SR=0% | Steps=15.0 | R=-16.89
  Ep 6900 | SR=0% | Steps=15.0 | R=-17.72
  Ep 6910 | SR=0% | Steps=15.0 | R=-27.24
  Ep 6920 | SR=0% | Steps=15.0 | R=-25.07
  Ep 6930 | SR=0% | Steps=15.0 | R=-13.65
  Ep 6940 | SR=0% | Steps=15.0 | R=-20.95
  Ep 6950 | SR=0% | Steps=15.0 | R=-21.54
  Ep 6960 | SR=0% | Steps=15.0 | R=-13.89
  Ep 6970 | SR=0% | Steps=15.0 | R=-21.37
  Ep 6980 | SR=0% | Steps=15.0 | R=-9.67
  Ep 6990 | SR=0% | Steps=15.0 | R=-25.72
  Ep 7000 | SR=0% | Steps=15.0 | R=-24.87
  Ep 7010 | SR=0% | Steps=15.0 | R=-8.62
  Ep 7020 | SR=0% | Steps=15.0 | R=-8.37
  Ep 7030 | SR=0% | Steps=15.0 | R=-10.10
  Ep 7040 | SR=0% | Steps=15.0 | R=-13.09
  Ep 7050 | SR=0% | Steps=15.0 | R=-3.74
  Ep 7060 | SR=0% | Steps=15.0 | R=-17.14
  Ep 7070 | SR=0% | Steps=15.0 | R=-9.99
  Ep 7080 | SR=0% | Steps=15.0 | R=-22.57
  Ep 7090 | SR=0% | Steps=15.0 | R=-8.67
  Ep 7100 | SR=0% | Steps=15.0 | R=-8.39
  Ep 7110 | SR=0% | Steps=15.0 | R=-20.74
  Ep 7120 | SR=0% | Steps=15.0 | R=-13.68
  Ep 7130 | SR=0% | Steps=15.0 | R=-21.00
  Ep 7140 | SR=0% | Steps=15.0 | R=-13.14
  Ep 7150 | SR=0% | Steps=15.0 | R=-22.01
  Ep 7160 | SR=0% | Steps=15.0 | R=-12.69
  Ep 7170 | SR=0% | Steps=15.0 | R=-20.35
  Ep 7180 | SR=0% | Steps=15.0 | R=-11.74
  Ep 7190 | SR=0% | Steps=15.0 | R=-12.38
  Ep 7200 | SR=0% | Steps=15.0 | R=-11.93
  Ep 7210 | SR=0% | Steps=15.0 | R=-16.14
  Ep 7220 | SR=0% | Steps=15.0 | R=-16.13
  Ep 7230 | SR=0% | Steps=15.0 | R=-17.35
  Ep 7240 | SR=0% | Steps=15.0 | R=-4.70
  Ep 7250 | SR=0% | Steps=15.0 | R=-13.81
  Ep 7260 | SR=0% | Steps=15.0 | R=-8.63
  Ep 7270 | SR=0% | Steps=15.0 | R=-3.61
  Ep 7280 | SR=0% | Steps=15.0 | R=-27.46
  Ep 7290 | SR=0% | Steps=15.0 | R=-16.79
  Ep 7300 | SR=0% | Steps=15.0 | R=-14.23
  Ep 7310 | SR=0% | Steps=15.0 | R=-15.69
  Ep 7320 | SR=0% | Steps=15.0 | R=-8.58
  Ep 7330 | SR=0% | Steps=15.0 | R=-4.62
  Ep 7340 | SR=0% | Steps=15.0 | R=-27.62
  Ep 7350 | SR=0% | Steps=15.0 | R=-13.94
  Ep 7360 | SR=0% | Steps=15.0 | R=-20.35
  Ep 7370 | SR=0% | Steps=15.0 | R=-8.22
  Ep 7380 | SR=0% | Steps=15.0 | R=-13.92
  Ep 7390 | SR=0% | Steps=15.0 | R=-7.50
  Ep 7400 | SR=0% | Steps=15.0 | R=-18.47
  Ep 7410 | SR=0% | Steps=15.0 | R=-20.54
  Ep 7420 | SR=0% | Steps=15.0 | R=-26.40
  Ep 7430 | SR=0% | Steps=15.0 | R=-17.54
  Ep 7440 | SR=0% | Steps=15.0 | R=-19.41
  Ep 7450 | SR=0% | Steps=15.0 | R=-21.30
  Ep 7460 | SR=0% | Steps=15.0 | R=-9.87
  Ep 7470 | SR=0% | Steps=15.0 | R=-22.22
  Ep 7480 | SR=0% | Steps=15.0 | R=-26.50
  Ep 7490 | SR=0% | Steps=15.0 | R=-24.73
  Ep 7500 | SR=0% | Steps=15.0 | R=-22.29
  Ep 7510 | SR=0% | Steps=15.0 | R=-18.13
  Ep 7520 | SR=0% | Steps=15.0 | R=-17.11
  Ep 7530 | SR=0% | Steps=15.0 | R=-9.38
  Ep 7540 | SR=0% | Steps=15.0 | R=-9.38
  Ep 7550 | SR=0% | Steps=15.0 | R=-9.57
  Ep 7560 | SR=0% | Steps=15.0 | R=-14.96
  Ep 7570 | SR=0% | Steps=15.0 | R=-8.89
  Ep 7580 | SR=0% | Steps=15.0 | R=-24.12
  Ep 7590 | SR=0% | Steps=15.0 | R=-23.70
  Ep 7600 | SR=0% | Steps=15.0 | R=-12.97
  Ep 7610 | SR=0% | Steps=15.0 | R=-19.97
  Ep 7620 | SR=0% | Steps=15.0 | R=-17.38
  Ep 7630 | SR=0% | Steps=15.0 | R=-16.95
  Ep 7640 | SR=0% | Steps=15.0 | R=-10.06
  Ep 7650 | SR=0% | Steps=15.0 | R=-9.18
  Ep 7660 | SR=0% | Steps=15.0 | R=-12.28
  Ep 7670 | SR=0% | Steps=15.0 | R=-17.32
  Ep 7680 | SR=0% | Steps=15.0 | R=-17.09
  Ep 7690 | SR=0% | Steps=15.0 | R=-14.47
  Ep 7700 | SR=0% | Steps=15.0 | R=-26.20
  Ep 7710 | SR=0% | Steps=15.0 | R=-23.41
  Ep 7720 | SR=0% | Steps=15.0 | R=-17.12
  Ep 7730 | SR=0% | Steps=15.0 | R=-8.43
  Ep 7740 | SR=0% | Steps=15.0 | R=-16.07
  Ep 7750 | SR=0% | Steps=15.0 | R=-13.41
  Ep 7760 | SR=0% | Steps=15.0 | R=-8.57
  Ep 7770 | SR=0% | Steps=15.0 | R=-17.84
  Ep 7780 | SR=0% | Steps=15.0 | R=-4.15
  Ep 7790 | SR=0% | Steps=15.0 | R=-22.08
  Ep 7800 | SR=0% | Steps=15.0 | R=-8.81
  Ep 7810 | SR=0% | Steps=15.0 | R=-14.76
  Ep 7820 | SR=0% | Steps=15.0 | R=-17.64
  Ep 7830 | SR=0% | Steps=15.0 | R=-14.49
  Ep 7840 | SR=0% | Steps=15.0 | R=-4.71
  Ep 7850 | SR=0% | Steps=15.0 | R=-8.55
  Ep 7860 | SR=0% | Steps=15.0 | R=-23.70
  Ep 7870 | SR=0% | Steps=15.0 | R=-19.09
  Ep 7880 | SR=0% | Steps=15.0 | R=-10.12
  Ep 7890 | SR=0% | Steps=15.0 | R=-12.74
  Ep 7900 | SR=0% | Steps=15.0 | R=-16.40
  Ep 7910 | SR=0% | Steps=15.0 | R=-17.43
  Ep 7920 | SR=0% | Steps=15.0 | R=-9.87
  Ep 7930 | SR=0% | Steps=15.0 | R=-30.02
  Ep 7940 | SR=0% | Steps=15.0 | R=-12.35
  Ep 7950 | SR=0% | Steps=15.0 | R=-8.45
  Ep 7960 | SR=0% | Steps=15.0 | R=-4.79
  Ep 7970 | SR=0% | Steps=15.0 | R=-16.42
  Ep 7980 | SR=0% | Steps=15.0 | R=-13.42
  Ep 7990 | SR=0% | Steps=15.0 | R=-8.37
  Ep 8000 | SR=0% | Steps=15.0 | R=-4.85
  Ep 8010 | SR=0% | Steps=15.0 | R=-12.22
  Ep 8020 | SR=0% | Steps=15.0 | R=-7.57
  Ep 8030 | SR=0% | Steps=15.0 | R=-4.01
  Ep 8040 | SR=0% | Steps=15.0 | R=-26.02
  Ep 8050 | SR=0% | Steps=15.0 | R=-19.26
  Ep 8060 | SR=0% | Steps=15.0 | R=-4.74
  Ep 8070 | SR=0% | Steps=15.0 | R=-18.62
  Ep 8080 | SR=0% | Steps=15.0 | R=-17.28
  Ep 8090 | SR=0% | Steps=15.0 | R=-22.74
  Ep 8100 | SR=0% | Steps=15.0 | R=-16.26
  Ep 8110 | SR=0% | Steps=15.0 | R=-19.38
  Ep 8120 | SR=0% | Steps=15.0 | R=-27.01
  Ep 8130 | SR=0% | Steps=15.0 | R=-12.88
  Ep 8140 | SR=0% | Steps=15.0 | R=-13.65
  Ep 8150 | SR=0% | Steps=15.0 | R=-18.51
  Ep 8160 | SR=0% | Steps=15.0 | R=-12.72
  Ep 8170 | SR=0% | Steps=15.0 | R=-8.49
  Ep 8180 | SR=0% | Steps=15.0 | R=-18.06
  Ep 8190 | SR=0% | Steps=15.0 | R=-18.18
  Ep 8200 | SR=0% | Steps=15.0 | R=-4.13
  Ep 8210 | SR=0% | Steps=15.0 | R=-17.35
  Ep 8220 | SR=0% | Steps=15.0 | R=-9.69
  Ep 8230 | SR=0% | Steps=15.0 | R=-12.24
  Ep 8240 | SR=0% | Steps=15.0 | R=-14.16
  Ep 8250 | SR=0% | Steps=15.0 | R=-13.98
  Ep 8260 | SR=0% | Steps=15.0 | R=-14.96
  Ep 8270 | SR=0% | Steps=15.0 | R=-11.50
  Ep 8280 | SR=0% | Steps=15.0 | R=-11.51
  Ep 8290 | SR=0% | Steps=15.0 | R=-0.44
  Ep 8300 | SR=0% | Steps=15.0 | R=-20.48
  Ep 8310 | SR=0% | Steps=15.0 | R=-13.68
  Ep 8320 | SR=0% | Steps=15.0 | R=-19.77
  Ep 8330 | SR=0% | Steps=15.0 | R=-19.85
  Ep 8340 | SR=0% | Steps=15.0 | R=-16.48
  Ep 8350 | SR=0% | Steps=15.0 | R=-22.93
  Ep 8360 | SR=0% | Steps=15.0 | R=-25.52
  Ep 8370 | SR=0% | Steps=15.0 | R=-21.44
  Ep 8380 | SR=0% | Steps=15.0 | R=-19.92
  Ep 8390 | SR=0% | Steps=15.0 | R=-17.29
  Ep 8400 | SR=0% | Steps=15.0 | R=-7.62
  Ep 8410 | SR=0% | Steps=15.0 | R=-7.90
  Ep 8420 | SR=0% | Steps=15.0 | R=-7.62
  Ep 8430 | SR=0% | Steps=15.0 | R=-19.76
  Ep 8440 | SR=0% | Steps=15.0 | R=-8.97
  Ep 8450 | SR=0% | Steps=15.0 | R=-25.33
  Ep 8460 | SR=0% | Steps=15.0 | R=-25.98
  Ep 8470 | SR=0% | Steps=15.0 | R=-17.01
  Ep 8480 | SR=0% | Steps=15.0 | R=-38.07
  Ep 8490 | SR=0% | Steps=15.0 | R=-13.63
  Ep 8500 | SR=0% | Steps=15.0 | R=-9.02
  Ep 8510 | SR=0% | Steps=15.0 | R=-8.97
  Ep 8520 | SR=0% | Steps=15.0 | R=-15.29
  Ep 8530 | SR=0% | Steps=15.0 | R=-8.92
  Ep 8540 | SR=0% | Steps=15.0 | R=-23.21
  Ep 8550 | SR=0% | Steps=15.0 | R=-13.88
  Ep 8560 | SR=0% | Steps=15.0 | R=-7.87
  Ep 8570 | SR=0% | Steps=15.0 | R=-27.29
  Ep 8580 | SR=0% | Steps=15.0 | R=-16.48
  Ep 8590 | SR=0% | Steps=15.0 | R=-14.96
  Ep 8600 | SR=0% | Steps=15.0 | R=-13.83
  Ep 8610 | SR=0% | Steps=15.0 | R=-12.71
  Ep 8620 | SR=0% | Steps=15.0 | R=-12.77
  Ep 8630 | SR=0% | Steps=15.0 | R=-10.06
  Ep 8640 | SR=0% | Steps=15.0 | R=-13.87
