/home/neet/.pyenv/versions/3.13.12/lib/python3.13/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
============================================================
 SeqSQLi v2 — PPO Training
 URL         : http://localhost:8888/Less-1/
 Filter type : none
 Mode        : online-WAF (dual-signal: union+error)
 Payload pool: 108 validated from payloads_union_less1.csv
               (union=108, error=0)
 Timesteps   : 150000
 Seed        : 3
============================================================
  Ep   10 | SR=0% | Steps=15.0 | R=-45.03
  Ep 4300 | SR=0% | Steps=15.0 | R=-5.03
  Ep 4310 | SR=0% | Steps=15.0 | R=-24.43
  Ep 4320 | SR=0% | Steps=15.0 | R=-16.22
  Ep 4330 | SR=0% | Steps=15.0 | R=-12.96
  Ep 4340 | SR=0% | Steps=15.0 | R=-23.62
  Ep 4350 | SR=0% | Steps=15.0 | R=-12.53
  Ep 4360 | SR=0% | Steps=15.0 | R=-0.52
  Ep 4370 | SR=0% | Steps=15.0 | R=-22.80
  Ep 4380 | SR=0% | Steps=15.0 | R=-18.27
  Ep 4390 | SR=0% | Steps=15.0 | R=-12.18
  Ep 4400 | SR=0% | Steps=15.0 | R=-17.01
  Ep 4410 | SR=0% | Steps=15.0 | R=-2.89
  Ep 4420 | SR=0% | Steps=15.0 | R=-26.05
  Ep 4430 | SR=0% | Steps=15.0 | R=-28.57
  Ep 4440 | SR=0% | Steps=15.0 | R=-16.10
  Ep 4450 | SR=0% | Steps=15.0 | R=-12.76
  Ep 4460 | SR=0% | Steps=15.0 | R=-16.82
  Ep 4470 | SR=0% | Steps=15.0 | R=-13.11
  Ep 4480 | SR=0% | Steps=15.0 | R=-22.09
  Ep 4490 | SR=0% | Steps=15.0 | R=-10.52
  Ep 4500 | SR=0% | Steps=15.0 | R=-12.29
  Ep 4510 | SR=0% | Steps=15.0 | R=-9.08
  Ep 4520 | SR=0% | Steps=15.0 | R=-7.47
  Ep 4530 | SR=0% | Steps=15.0 | R=-9.85
  Ep 4540 | SR=0% | Steps=15.0 | R=-12.06
  Ep 4550 | SR=0% | Steps=15.0 | R=-5.33
  Ep 4560 | SR=0% | Steps=15.0 | R=-11.30
  Ep 4570 | SR=0% | Steps=15.0 | R=-16.77
  Ep 4580 | SR=0% | Steps=15.0 | R=-16.64
  Ep 4590 | SR=0% | Steps=15.0 | R=-17.73
  Ep 4600 | SR=0% | Steps=15.0 | R=-15.36
  Ep 4610 | SR=0% | Steps=15.0 | R=-9.12
  Ep 4620 | SR=0% | Steps=15.0 | R=-13.39
  Ep 4630 | SR=0% | Steps=15.0 | R=-24.16
  Ep 4640 | SR=0% | Steps=15.0 | R=-10.20
  Ep 4650 | SR=0% | Steps=15.0 | R=-16.24
  Ep 4660 | SR=0% | Steps=15.0 | R=-16.42
  Ep 4670 | SR=0% | Steps=15.0 | R=-17.33
  Ep 4680 | SR=0% | Steps=15.0 | R=-18.99
  Ep 4690 | SR=0% | Steps=15.0 | R=-16.00
  Ep 4700 | SR=0% | Steps=15.0 | R=-18.46
  Ep 4710 | SR=0% | Steps=15.0 | R=-20.79
  Ep 4720 | SR=0% | Steps=15.0 | R=-14.73
  Ep 4730 | SR=0% | Steps=15.0 | R=-12.67
  Ep 4740 | SR=0% | Steps=15.0 | R=-15.89
  Ep 4750 | SR=0% | Steps=15.0 | R=-15.19
  Ep 4760 | SR=0% | Steps=15.0 | R=-21.69
  Ep 4770 | SR=0% | Steps=15.0 | R=-12.53
  Ep 4780 | SR=0% | Steps=15.0 | R=-12.65
  Ep 4790 | SR=0% | Steps=15.0 | R=-17.06
  Ep 4800 | SR=0% | Steps=15.0 | R=-14.59
  Ep 4810 | SR=0% | Steps=15.0 | R=-17.43
  Ep 4820 | SR=0% | Steps=15.0 | R=-9.33
  Ep 4830 | SR=0% | Steps=15.0 | R=-17.70
  Ep 4840 | SR=0% | Steps=15.0 | R=-12.17
  Ep 4850 | SR=0% | Steps=15.0 | R=-12.40
  Ep 4860 | SR=0% | Steps=15.0 | R=-24.41
  Ep 4870 | SR=0% | Steps=15.0 | R=-12.17
  Ep 4880 | SR=0% | Steps=15.0 | R=-17.89
  Ep 4890 | SR=0% | Steps=15.0 | R=-23.27
  Ep 4900 | SR=0% | Steps=15.0 | R=-19.94
  Ep 4910 | SR=0% | Steps=15.0 | R=-19.76
  Ep 4920 | SR=0% | Steps=15.0 | R=-20.95
  Ep 4930 | SR=0% | Steps=15.0 | R=-12.71
  Ep 4940 | SR=0% | Steps=15.0 | R=-3.77
  Ep 4950 | SR=0% | Steps=15.0 | R=-19.00
  Ep 4960 | SR=0% | Steps=15.0 | R=-5.78
  Ep 4970 | SR=0% | Steps=15.0 | R=-11.36
  Ep 4980 | SR=0% | Steps=15.0 | R=-7.28
  Ep 4990 | SR=0% | Steps=15.0 | R=-18.05
  Ep 5000 | SR=0% | Steps=15.0 | R=-16.27
  Ep 5010 | SR=0% | Steps=15.0 | R=-13.97
  Ep 5020 | SR=0% | Steps=15.0 | R=-13.09
  Ep 5030 | SR=0% | Steps=15.0 | R=-12.00
  Ep 5040 | SR=0% | Steps=15.0 | R=-8.17
  Ep 5050 | SR=0% | Steps=15.0 | R=-9.71
  Ep 5060 | SR=0% | Steps=15.0 | R=-9.12
  Ep 5070 | SR=0% | Steps=15.0 | R=-4.40
  Ep 5080 | SR=0% | Steps=15.0 | R=-19.40
  Ep 5090 | SR=0% | Steps=15.0 | R=-10.63
  Ep 5100 | SR=0% | Steps=15.0 | R=-16.37
  Ep 5110 | SR=0% | Steps=15.0 | R=-20.29
  Ep 5120 | SR=0% | Steps=15.0 | R=-18.72
  Ep 5130 | SR=0% | Steps=15.0 | R=-2.60
  Ep 5140 | SR=0% | Steps=15.0 | R=-14.00
  Ep 5150 | SR=0% | Steps=15.0 | R=-8.57
  Ep 5160 | SR=0% | Steps=15.0 | R=-14.92
  Ep 5170 | SR=0% | Steps=15.0 | R=-17.33
  Ep 5180 | SR=0% | Steps=15.0 | R=-10.71
  Ep 5190 | SR=0% | Steps=15.0 | R=-12.21
  Ep 5200 | SR=0% | Steps=15.0 | R=-20.34
  Ep 5210 | SR=0% | Steps=15.0 | R=-22.64
  Ep 5220 | SR=0% | Steps=15.0 | R=-21.77
  Ep 5230 | SR=0% | Steps=15.0 | R=-6.81
  Ep 5240 | SR=0% | Steps=15.0 | R=-8.40
  Ep 5250 | SR=0% | Steps=15.0 | R=-18.11
  Ep 5260 | SR=0% | Steps=15.0 | R=-8.06
  Ep 5270 | SR=0% | Steps=15.0 | R=-14.28
  Ep 5280 | SR=0% | Steps=15.0 | R=-12.22
  Ep 5290 | SR=0% | Steps=15.0 | R=-20.68
  Ep 5300 | SR=0% | Steps=15.0 | R=-5.73
  Ep 5310 | SR=0% | Steps=15.0 | R=-8.53
  Ep 5320 | SR=0% | Steps=15.0 | R=-20.60
  Ep 5330 | SR=0% | Steps=15.0 | R=-25.16
  Ep 5340 | SR=0% | Steps=15.0 | R=-22.97
  Ep 5350 | SR=0% | Steps=15.0 | R=-19.65
  Ep 5360 | SR=0% | Steps=15.0 | R=-12.12
  Ep 5370 | SR=0% | Steps=15.0 | R=-18.80
  Ep 5380 | SR=0% | Steps=15.0 | R=-13.71
  Ep 5390 | SR=0% | Steps=15.0 | R=-7.49
  Ep 5400 | SR=0% | Steps=15.0 | R=-5.24
  Ep 5410 | SR=0% | Steps=15.0 | R=-18.04
  Ep 5420 | SR=0% | Steps=15.0 | R=-12.49
  Ep 5430 | SR=0% | Steps=15.0 | R=-6.05
  Ep 5440 | SR=0% | Steps=15.0 | R=-13.77
  Ep 5450 | SR=0% | Steps=15.0 | R=-27.44
  Ep 5460 | SR=0% | Steps=15.0 | R=-18.86
  Ep 5470 | SR=0% | Steps=15.0 | R=-14.80
  Ep 5480 | SR=0% | Steps=15.0 | R=-9.46
  Ep 5490 | SR=0% | Steps=15.0 | R=-21.13
  Ep 5500 | SR=0% | Steps=15.0 | R=-19.57
  Ep 5510 | SR=0% | Steps=15.0 | R=-12.59
  Ep 5520 | SR=0% | Steps=15.0 | R=-20.50
  Ep 5530 | SR=0% | Steps=15.0 | R=-18.05
  Ep 5540 | SR=0% | Steps=15.0 | R=-19.37
  Ep 5550 | SR=0% | Steps=15.0 | R=-13.67
  Ep 5560 | SR=0% | Steps=15.0 | R=-8.00
  Ep 5570 | SR=0% | Steps=15.0 | R=-22.67
  Ep 5580 | SR=0% | Steps=15.0 | R=-11.16
  Ep 5590 | SR=0% | Steps=15.0 | R=-21.59
  Ep 5600 | SR=0% | Steps=15.0 | R=-5.46
  Ep 5610 | SR=0% | Steps=15.0 | R=-23.52
  Ep 5620 | SR=0% | Steps=15.0 | R=-8.72
  Ep 5630 | SR=0% | Steps=15.0 | R=-19.12
  Ep 5640 | SR=0% | Steps=15.0 | R=-23.10
  Ep 5650 | SR=0% | Steps=15.0 | R=-19.36
  Ep 5660 | SR=0% | Steps=15.0 | R=-17.42
  Ep 5670 | SR=0% | Steps=15.0 | R=-14.94
  Ep 5680 | SR=0% | Steps=15.0 | R=-28.41
  Ep 5690 | SR=0% | Steps=15.0 | R=-11.17
  Ep 5700 | SR=0% | Steps=15.0 | R=-15.28
  Ep 5710 | SR=0% | Steps=15.0 | R=-11.01
  Ep 5720 | SR=0% | Steps=15.0 | R=-24.42
  Ep 5730 | SR=0% | Steps=15.0 | R=-21.30
  Ep 5740 | SR=0% | Steps=15.0 | R=-11.82
  Ep 5750 | SR=0% | Steps=15.0 | R=-11.91
  Ep 5760 | SR=0% | Steps=15.0 | R=-17.70
  Ep 5770 | SR=0% | Steps=15.0 | R=-21.98
  Ep 5780 | SR=0% | Steps=15.0 | R=-22.23
  Ep 5790 | SR=0% | Steps=15.0 | R=-7.21
  Ep 5800 | SR=0% | Steps=15.0 | R=-9.70
  Ep 5810 | SR=0% | Steps=15.0 | R=-10.89
  Ep 5820 | SR=0% | Steps=15.0 | R=-17.20
  Ep 5830 | SR=0% | Steps=15.0 | R=-15.86
  Ep 5840 | SR=0% | Steps=15.0 | R=-14.83
  Ep 5850 | SR=0% | Steps=15.0 | R=-16.84
  Ep 5860 | SR=0% | Steps=15.0 | R=-7.80
  Ep 5870 | SR=0% | Steps=15.0 | R=-10.93
  Ep 5880 | SR=0% | Steps=15.0 | R=-26.02
  Ep 5890 | SR=0% | Steps=15.0 | R=-16.14
  Ep 5900 | SR=0% | Steps=15.0 | R=-18.24
  Ep 5910 | SR=0% | Steps=15.0 | R=-10.07
  Ep 5920 | SR=0% | Steps=15.0 | R=-13.97
  Ep 5930 | SR=0% | Steps=15.0 | R=-8.81
  Ep 5940 | SR=0% | Steps=15.0 | R=-16.72
  Ep 5950 | SR=0% | Steps=15.0 | R=-18.86
  Ep 5960 | SR=0% | Steps=15.0 | R=-14.54
  Ep 5970 | SR=0% | Steps=15.0 | R=-16.79
  Ep 5980 | SR=0% | Steps=15.0 | R=-10.29
  Ep 5990 | SR=0% | Steps=15.0 | R=-8.44
  Ep 6000 | SR=0% | Steps=15.0 | R=-9.68
  Ep 6010 | SR=0% | Steps=15.0 | R=-8.36
  Ep 6020 | SR=0% | Steps=15.0 | R=-5.56
  Ep 6030 | SR=0% | Steps=15.0 | R=-22.36
  Ep 6040 | SR=0% | Steps=15.0 | R=-12.87
  Ep 6050 | SR=0% | Steps=15.0 | R=-9.48
  Ep 6060 | SR=0% | Steps=15.0 | R=-7.70
  Ep 6070 | SR=0% | Steps=15.0 | R=-15.91
  Ep 6080 | SR=0% | Steps=15.0 | R=-15.26
  Ep 6090 | SR=0% | Steps=15.0 | R=-16.06
  Ep 6100 | SR=0% | Steps=15.0 | R=-13.43
  Ep 6110 | SR=0% | Steps=15.0 | R=-13.48
  Ep 6120 | SR=0% | Steps=15.0 | R=-18.24
  Ep 6130 | SR=0% | Steps=15.0 | R=-24.02
  Ep 6140 | SR=0% | Steps=15.0 | R=-17.41
  Ep 6150 | SR=0% | Steps=15.0 | R=-17.96
  Ep 6160 | SR=0% | Steps=15.0 | R=-20.47
  Ep 6170 | SR=0% | Steps=15.0 | R=-16.97
  Ep 6180 | SR=0% | Steps=15.0 | R=-20.43
  Ep 6190 | SR=0% | Steps=15.0 | R=-13.75
  Ep 6200 | SR=0% | Steps=15.0 | R=-16.14
  Ep 6210 | SR=0% | Steps=15.0 | R=-15.66
  Ep 6220 | SR=0% | Steps=15.0 | R=-18.68
  Ep 6230 | SR=0% | Steps=15.0 | R=-19.68
  Ep 6240 | SR=0% | Steps=15.0 | R=-5.86
  Ep 6250 | SR=0% | Steps=15.0 | R=-20.21
  Ep 6260 | SR=0% | Steps=15.0 | R=-18.55
  Ep 6270 | SR=0% | Steps=15.0 | R=-23.69
  Ep 6280 | SR=0% | Steps=15.0 | R=-18.67
  Ep 6290 | SR=0% | Steps=15.0 | R=-5.53
  Ep 6300 | SR=0% | Steps=15.0 | R=-13.34
  Ep 6310 | SR=0% | Steps=15.0 | R=-20.51
  Ep 6320 | SR=0% | Steps=15.0 | R=-17.04
  Ep 6330 | SR=0% | Steps=15.0 | R=-16.34
  Ep 6340 | SR=0% | Steps=15.0 | R=-18.00
  Ep 6350 | SR=0% | Steps=15.0 | R=-10.14
  Ep 6360 | SR=0% | Steps=15.0 | R=-15.28
  Ep 6370 | SR=0% | Steps=15.0 | R=-20.81
  Ep 6380 | SR=0% | Steps=15.0 | R=-23.18
  Ep 6390 | SR=0% | Steps=15.0 | R=-14.07
  Ep 6400 | SR=0% | Steps=15.0 | R=-14.78
  Ep 6410 | SR=0% | Steps=15.0 | R=-12.82
  Ep 6420 | SR=0% | Steps=15.0 | R=-15.52
  Ep 6430 | SR=0% | Steps=15.0 | R=-12.18
  Ep 6440 | SR=0% | Steps=15.0 | R=-11.36
  Ep 6450 | SR=0% | Steps=15.0 | R=-19.85
  Ep 6460 | SR=0% | Steps=15.0 | R=-24.36
  Ep 6470 | SR=0% | Steps=15.0 | R=-14.61
  Ep 6480 | SR=0% | Steps=15.0 | R=-10.54
  Ep 6490 | SR=0% | Steps=15.0 | R=-19.09
  Ep 6500 | SR=0% | Steps=15.0 | R=-18.16
  Ep 6510 | SR=0% | Steps=15.0 | R=-20.09
  Ep 6520 | SR=0% | Steps=15.0 | R=-24.50
  Ep 6530 | SR=0% | Steps=15.0 | R=-10.05
  Ep 6540 | SR=0% | Steps=15.0 | R=-13.41
  Ep 6550 | SR=0% | Steps=15.0 | R=-12.40
  Ep 6560 | SR=0% | Steps=15.0 | R=-14.59
  Ep 6570 | SR=0% | Steps=15.0 | R=-10.35
  Ep 6580 | SR=0% | Steps=15.0 | R=-15.50
  Ep 6590 | SR=0% | Steps=15.0 | R=-7.53
  Ep 6600 | SR=0% | Steps=15.0 | R=-11.60
  Ep 6610 | SR=0% | Steps=15.0 | R=-14.40
  Ep 6620 | SR=0% | Steps=15.0 | R=-18.05
  Ep 6630 | SR=0% | Steps=15.0 | R=-23.79
  Ep 6640 | SR=0% | Steps=15.0 | R=-18.99
  Ep 6650 | SR=0% | Steps=15.0 | R=-15.20
  Ep 6660 | SR=0% | Steps=15.0 | R=-18.09
  Ep 6670 | SR=0% | Steps=15.0 | R=-24.64
  Ep 6680 | SR=0% | Steps=15.0 | R=-19.80
  Ep 6690 | SR=0% | Steps=15.0 | R=-18.75
  Ep 6700 | SR=0% | Steps=15.0 | R=-18.41
  Ep 6710 | SR=0% | Steps=15.0 | R=-13.57
  Ep 6720 | SR=0% | Steps=15.0 | R=-11.76
  Ep 6730 | SR=0% | Steps=15.0 | R=-10.07
  Ep 6740 | SR=0% | Steps=15.0 | R=-17.51
  Ep 6750 | SR=0% | Steps=15.0 | R=-9.34
  Ep 6760 | SR=0% | Steps=15.0 | R=-11.66
  Ep 6770 | SR=0% | Steps=15.0 | R=-16.60
  Ep 6780 | SR=0% | Steps=15.0 | R=-14.44
  Ep 6790 | SR=0% | Steps=15.0 | R=-17.67
  Ep 6800 | SR=0% | Steps=15.0 | R=-26.69
  Ep 6810 | SR=0% | Steps=15.0 | R=-16.45
  Ep 6820 | SR=0% | Steps=15.0 | R=-17.13
  Ep 6830 | SR=0% | Steps=15.0 | R=-11.18
  Ep 6840 | SR=0% | Steps=15.0 | R=-20.58
  Ep 6850 | SR=0% | Steps=15.0 | R=-10.60
  Ep 6860 | SR=0% | Steps=15.0 | R=-7.31
  Ep 6870 | SR=0% | Steps=15.0 | R=-20.89
  Ep 6880 | SR=0% | Steps=15.0 | R=-18.34
  Ep 6890 | SR=0% | Steps=15.0 | R=-22.51
  Ep 6900 | SR=0% | Steps=15.0 | R=-22.41
  Ep 6910 | SR=0% | Steps=15.0 | R=-16.17
  Ep 6920 | SR=0% | Steps=15.0 | R=-16.21
  Ep 6930 | SR=0% | Steps=15.0 | R=-14.78
  Ep 6940 | SR=0% | Steps=15.0 | R=-16.10
  Ep 6950 | SR=0% | Steps=15.0 | R=-22.56
  Ep 6960 | SR=0% | Steps=15.0 | R=-14.39
  Ep 6970 | SR=0% | Steps=15.0 | R=-15.49
  Ep 6980 | SR=0% | Steps=15.0 | R=-13.84
  Ep 6990 | SR=0% | Steps=15.0 | R=-8.83
  Ep 7000 | SR=0% | Steps=15.0 | R=-13.69
  Ep 7010 | SR=0% | Steps=15.0 | R=-8.16
  Ep 7020 | SR=0% | Steps=15.0 | R=-17.87
  Ep 7030 | SR=0% | Steps=15.0 | R=-13.05
  Ep 7040 | SR=0% | Steps=15.0 | R=-8.84
  Ep 7050 | SR=0% | Steps=15.0 | R=-16.46
  Ep 7060 | SR=0% | Steps=15.0 | R=-18.82
  Ep 7070 | SR=0% | Steps=15.0 | R=-12.49
  Ep 7080 | SR=0% | Steps=15.0 | R=-16.08
  Ep 7090 | SR=0% | Steps=15.0 | R=-26.74
  Ep 7100 | SR=0% | Steps=15.0 | R=-18.63
  Ep 7110 | SR=0% | Steps=15.0 | R=-19.67
  Ep 7120 | SR=0% | Steps=15.0 | R=-14.08
  Ep 7130 | SR=0% | Steps=15.0 | R=-15.49
  Ep 7140 | SR=0% | Steps=15.0 | R=-24.94
  Ep 7150 | SR=0% | Steps=15.0 | R=-19.15
  Ep 7160 | SR=0% | Steps=15.0 | R=-17.65
  Ep 7170 | SR=0% | Steps=15.0 | R=-16.83
  Ep 7180 | SR=0% | Steps=15.0 | R=-22.71
  Ep 7190 | SR=0% | Steps=15.0 | R=-15.54
  Ep 7200 | SR=0% | Steps=15.0 | R=-13.25
  Ep 7210 | SR=0% | Steps=15.0 | R=-14.26
  Ep 7220 | SR=0% | Steps=15.0 | R=-15.27
  Ep 7230 | SR=0% | Steps=15.0 | R=-22.15
  Ep 7240 | SR=0% | Steps=15.0 | R=-28.16
  Ep 7250 | SR=0% | Steps=15.0 | R=-15.28
  Ep 7260 | SR=0% | Steps=15.0 | R=-14.07
  Ep 7270 | SR=0% | Steps=15.0 | R=-13.39
  Ep 7280 | SR=0% | Steps=15.0 | R=-25.61
  Ep 7290 | SR=0% | Steps=15.0 | R=-16.85
  Ep 7300 | SR=0% | Steps=15.0 | R=-22.49
  Ep 7310 | SR=0% | Steps=15.0 | R=-20.48
  Ep 7320 | SR=0% | Steps=15.0 | R=-7.59
  Ep 7330 | SR=0% | Steps=15.0 | R=-15.35
  Ep 7340 | SR=0% | Steps=15.0 | R=-14.98
  Ep 7350 | SR=0% | Steps=15.0 | R=-15.63
  Ep 7360 | SR=0% | Steps=15.0 | R=-16.96
  Ep 7370 | SR=0% | Steps=15.0 | R=-14.84
  Ep 7380 | SR=0% | Steps=15.0 | R=-17.47
  Ep 7390 | SR=0% | Steps=15.0 | R=-12.56
  Ep 7400 | SR=0% | Steps=15.0 | R=-13.15
  Ep 7410 | SR=0% | Steps=15.0 | R=-10.45
  Ep 7420 | SR=0% | Steps=15.0 | R=-16.98
  Ep 7430 | SR=0% | Steps=15.0 | R=-13.39
  Ep 7440 | SR=0% | Steps=15.0 | R=-19.75
  Ep 7450 | SR=0% | Steps=15.0 | R=-23.38
  Ep 7460 | SR=0% | Steps=15.0 | R=-11.76
  Ep 7470 | SR=0% | Steps=15.0 | R=-17.06
  Ep 7480 | SR=0% | Steps=15.0 | R=-9.38
  Ep 7490 | SR=0% | Steps=15.0 | R=-14.50
  Ep 7500 | SR=0% | Steps=15.0 | R=-19.31
  Ep 7510 | SR=0% | Steps=15.0 | R=-14.37
  Ep 7520 | SR=0% | Steps=15.0 | R=-6.46
  Ep 7530 | SR=0% | Steps=15.0 | R=-14.00
  Ep 7540 | SR=0% | Steps=15.0 | R=-16.63
  Ep 7550 | SR=0% | Steps=15.0 | R=-23.45
  Ep 7560 | SR=0% | Steps=15.0 | R=-23.02
  Ep 7570 | SR=0% | Steps=15.0 | R=-16.13
  Ep 7580 | SR=0% | Steps=15.0 | R=-15.65
  Ep 7590 | SR=0% | Steps=15.0 | R=-16.44
  Ep 7600 | SR=0% | Steps=15.0 | R=-18.34
  Ep 7610 | SR=0% | Steps=15.0 | R=-19.67
  Ep 7620 | SR=0% | Steps=15.0 | R=-9.49
  Ep 7630 | SR=0% | Steps=15.0 | R=-17.28
  Ep 7640 | SR=0% | Steps=15.0 | R=-3.01
  Ep 7650 | SR=0% | Steps=15.0 | R=-11.46
  Ep 7660 | SR=0% | Steps=15.0 | R=-19.75
  Ep 7670 | SR=0% | Steps=15.0 | R=-22.02
  Ep 7680 | SR=0% | Steps=15.0 | R=-9.91
  Ep 7690 | SR=0% | Steps=15.0 | R=-12.77
  Ep 7700 | SR=0% | Steps=15.0 | R=-21.29
  Ep 7710 | SR=0% | Steps=15.0 | R=-20.12
  Ep 7720 | SR=0% | Steps=15.0 | R=-19.79
  Ep 7730 | SR=0% | Steps=15.0 | R=-11.61
  Ep 7740 | SR=0% | Steps=15.0 | R=-13.90
  Ep 7750 | SR=0% | Steps=15.0 | R=-15.75
  Ep 7760 | SR=0% | Steps=15.0 | R=-15.35
  Ep 7770 | SR=0% | Steps=15.0 | R=-13.64
  Ep 7780 | SR=0% | Steps=15.0 | R=-15.75
  Ep 7790 | SR=0% | Steps=15.0 | R=-13.09
  Ep 7800 | SR=0% | Steps=15.0 | R=-10.63
  Ep 7810 | SR=0% | Steps=15.0 | R=-7.50
  Ep 7820 | SR=0% | Steps=15.0 | R=-22.34
  Ep 7830 | SR=0% | Steps=15.0 | R=-14.28
  Ep 7840 | SR=0% | Steps=15.0 | R=-10.79
  Ep 7850 | SR=0% | Steps=15.0 | R=-23.76
  Ep 7860 | SR=0% | Steps=15.0 | R=-5.59
  Ep 7870 | SR=0% | Steps=15.0 | R=-10.46
  Ep 7880 | SR=0% | Steps=15.0 | R=-19.11
  Ep 7890 | SR=0% | Steps=15.0 | R=-7.41
  Ep 7900 | SR=0% | Steps=15.0 | R=-10.62
  Ep 7910 | SR=0% | Steps=15.0 | R=-13.51
  Ep 7920 | SR=0% | Steps=15.0 | R=-11.46
  Ep 7930 | SR=0% | Steps=15.0 | R=-12.92
  Ep 7940 | SR=0% | Steps=15.0 | R=-10.39
  Ep 7950 | SR=0% | Steps=15.0 | R=-21.44
  Ep 7960 | SR=0% | Steps=15.0 | R=-5.88
  Ep 7970 | SR=0% | Steps=15.0 | R=-22.23
  Ep 7980 | SR=0% | Steps=15.0 | R=-11.73
  Ep 7990 | SR=0% | Steps=15.0 | R=-5.80
  Ep 8000 | SR=0% | Steps=15.0 | R=-13.01
  Ep 8010 | SR=0% | Steps=15.0 | R=-12.80
  Ep 8020 | SR=0% | Steps=15.0 | R=-16.55
  Ep 8030 | SR=0% | Steps=15.0 | R=-19.96
  Ep 8040 | SR=0% | Steps=15.0 | R=-16.87
  Ep 8050 | SR=0% | Steps=15.0 | R=-12.57
  Ep 8060 | SR=0% | Steps=15.0 | R=-13.50
  Ep 8070 | SR=0% | Steps=15.0 | R=-8.65
  Ep 8080 | SR=0% | Steps=15.0 | R=-12.36
  Ep 8090 | SR=0% | Steps=15.0 | R=-16.36
  Ep 8100 | SR=0% | Steps=15.0 | R=-8.79
  Ep 8110 | SR=0% | Steps=15.0 | R=-4.37
  Ep 8120 | SR=0% | Steps=15.0 | R=-15.89
  Ep 8130 | SR=0% | Steps=15.0 | R=-9.30
  Ep 8140 | SR=0% | Steps=15.0 | R=-17.40
  Ep 8150 | SR=0% | Steps=15.0 | R=-21.40
  Ep 8160 | SR=0% | Steps=15.0 | R=-0.97
  Ep 8170 | SR=0% | Steps=15.0 | R=-9.19
  Ep 8180 | SR=0% | Steps=15.0 | R=-12.02
  Ep 8190 | SR=0% | Steps=15.0 | R=-11.87
  Ep 8200 | SR=0% | Steps=15.0 | R=-10.23
  Ep 8210 | SR=0% | Steps=15.0 | R=-15.08
  Ep 8220 | SR=0% | Steps=15.0 | R=-13.40
  Ep 8230 | SR=0% | Steps=15.0 | R=-5.40
  Ep 8240 | SR=0% | Steps=15.0 | R=-5.71
  Ep 8250 | SR=0% | Steps=15.0 | R=-16.46
  Ep 8260 | SR=0% | Steps=15.0 | R=-6.90
  Ep 8270 | SR=0% | Steps=15.0 | R=-20.72
  Ep 8280 | SR=0% | Steps=15.0 | R=-17.79
  Ep 8290 | SR=0% | Steps=15.0 | R=-18.20
  Ep 8300 | SR=0% | Steps=15.0 | R=-17.56
  Ep 8310 | SR=0% | Steps=15.0 | R=-20.77
  Ep 8320 | SR=0% | Steps=15.0 | R=-23.67
  Ep 8330 | SR=0% | Steps=15.0 | R=-26.70
  Ep 8340 | SR=0% | Steps=15.0 | R=-15.31
  Ep 8350 | SR=0% | Steps=15.0 | R=-14.46
  Ep 8360 | SR=0% | Steps=15.0 | R=-5.56
  Ep 8370 | SR=0% | Steps=15.0 | R=-19.97
  Ep 8380 | SR=0% | Steps=15.0 | R=-18.57
  Ep 8390 | SR=0% | Steps=15.0 | R=-5.95
  Ep 8400 | SR=0% | Steps=15.0 | R=-2.68
  Ep 8410 | SR=0% | Steps=15.0 | R=-11.84
  Ep 8420 | SR=0% | Steps=15.0 | R=-13.89
  Ep 8430 | SR=0% | Steps=15.0 | R=-7.33
  Ep 8440 | SR=0% | Steps=15.0 | R=-4.91
  Ep 8450 | SR=0% | Steps=15.0 | R=-3.77
  Ep 8460 | SR=0% | Steps=15.0 | R=-17.67
  Ep 8470 | SR=0% | Steps=15.0 | R=-7.46
  Ep 8480 | SR=0% | Steps=15.0 | R=-13.73
  Ep 8490 | SR=0% | Steps=15.0 | R=-14.67
  Ep 8500 | SR=0% | Steps=15.0 | R=-4.46
  Ep 8510 | SR=0% | Steps=15.0 | R=-6.74
  Ep 8520 | SR=0% | Steps=15.0 | R=-16.31
  Ep 8530 | SR=0% | Steps=15.0 | R=-17.27
  Ep 8540 | SR=0% | Steps=15.0 | R=-26.20
  Ep 8550 | SR=0% | Steps=15.0 | R=-0.30
  Ep 8560 | SR=0% | Steps=15.0 | R=-6.69
  Ep 8570 | SR=0% | Steps=15.0 | R=-12.40
  Ep 8580 | SR=0% | Steps=15.0 | R=-12.62
  Ep 8590 | SR=0% | Steps=15.0 | R=-22.71
  Ep 8600 | SR=0% | Steps=15.0 | R=-9.72
  Ep 8610 | SR=0% | Steps=15.0 | R=-9.31
  Ep 8620 | SR=0% | Steps=15.0 | R=-17.07
  Ep 8630 | SR=0% | Steps=15.0 | R=-11.64
  Ep 8640 | SR=0% | Steps=15.0 | R=-18.98
  Ep 8650 | SR=0% | Steps=15.0 | R=-9.32
  Ep 8660 | SR=0% | Steps=15.0 | R=-18.34
  Ep 8670 | SR=0% | Steps=15.0 | R=-16.91
