/home/neet/.pyenv/versions/3.13.12/lib/python3.13/site-packages/stable_baselines3/common/on_policy_algorithm.py:150: UserWarning: You are trying to run TRPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
============================================================
 SeqSQLi v2 — TRPO Training
 URL         : http://localhost:8888/Less-1/
 Filter type : none
 Mode        : online-WAF (dual-signal: union+error)
 Payload pool: 108 validated from payloads_union_less1.csv
               (union=108, error=0)
 Timesteps   : 150000
 Target KL   : 0.01
 Seed        : 2
============================================================
  Ep   10 | SR=0% | Steps=15.0 | R=-45.26
  Ep 4290 | SR=0% | Steps=15.0 | R=-13.43
  Ep 4300 | SR=0% | Steps=15.0 | R=-6.93
  Ep 4310 | SR=0% | Steps=15.0 | R=-10.83
  Ep 4320 | SR=0% | Steps=15.0 | R=-6.41
  Ep 4330 | SR=0% | Steps=15.0 | R=-17.70
  Ep 4340 | SR=0% | Steps=15.0 | R=-13.56
  Ep 4350 | SR=0% | Steps=15.0 | R=-10.68
  Ep 4360 | SR=0% | Steps=15.0 | R=-10.69
  Ep 4370 | SR=0% | Steps=15.0 | R=-3.57
  Ep 4380 | SR=0% | Steps=15.0 | R=-9.09
  Ep 4390 | SR=0% | Steps=15.0 | R=-12.90
  Ep 4400 | SR=0% | Steps=15.0 | R=-8.58
  Ep 4410 | SR=0% | Steps=15.0 | R=-12.26
  Ep 4420 | SR=0% | Steps=15.0 | R=-10.31
  Ep 4430 | SR=0% | Steps=15.0 | R=-9.42
  Ep 4440 | SR=0% | Steps=15.0 | R=-9.69
  Ep 4450 | SR=0% | Steps=15.0 | R=-14.14
  Ep 4460 | SR=0% | Steps=15.0 | R=-2.59
  Ep 4470 | SR=0% | Steps=15.0 | R=-17.61
  Ep 4480 | SR=0% | Steps=15.0 | R=-10.37
  Ep 4490 | SR=0% | Steps=15.0 | R=0.36
  Ep 4500 | SR=0% | Steps=15.0 | R=-12.81
  Ep 4510 | SR=0% | Steps=15.0 | R=-7.36
  Ep 4520 | SR=0% | Steps=15.0 | R=-8.65
  Ep 4530 | SR=0% | Steps=15.0 | R=-6.69
  Ep 4540 | SR=0% | Steps=15.0 | R=-14.50
  Ep 4550 | SR=0% | Steps=15.0 | R=-7.11
  Ep 4560 | SR=0% | Steps=15.0 | R=-10.38
  Ep 4570 | SR=0% | Steps=15.0 | R=-4.29
  Ep 4580 | SR=0% | Steps=15.0 | R=-20.71
  Ep 4590 | SR=0% | Steps=15.0 | R=-14.95
  Ep 4600 | SR=0% | Steps=15.0 | R=-11.08
  Ep 4610 | SR=0% | Steps=15.0 | R=-14.12
  Ep 4620 | SR=0% | Steps=15.0 | R=-6.78
  Ep 4630 | SR=0% | Steps=15.0 | R=-8.99
  Ep 4640 | SR=0% | Steps=15.0 | R=-14.36
  Ep 4650 | SR=0% | Steps=15.0 | R=-16.41
  Ep 4660 | SR=0% | Steps=15.0 | R=-11.04
  Ep 4670 | SR=0% | Steps=15.0 | R=-2.97
  Ep 4680 | SR=0% | Steps=15.0 | R=-13.60
  Ep 4690 | SR=0% | Steps=15.0 | R=-15.51
  Ep 4700 | SR=0% | Steps=15.0 | R=-10.18
  Ep 4710 | SR=0% | Steps=15.0 | R=-6.20
  Ep 4720 | SR=0% | Steps=15.0 | R=-23.76
  Ep 4730 | SR=0% | Steps=15.0 | R=-23.08
  Ep 4740 | SR=0% | Steps=15.0 | R=-12.08
  Ep 4750 | SR=0% | Steps=15.0 | R=-15.51
  Ep 4760 | SR=0% | Steps=15.0 | R=-21.89
  Ep 4770 | SR=0% | Steps=15.0 | R=-13.97
  Ep 4780 | SR=0% | Steps=15.0 | R=-0.46
  Ep 4790 | SR=0% | Steps=15.0 | R=-3.15
  Ep 4800 | SR=0% | Steps=15.0 | R=-12.96
  Ep 4810 | SR=0% | Steps=15.0 | R=-8.98
  Ep 4820 | SR=0% | Steps=15.0 | R=-13.03
  Ep 4830 | SR=0% | Steps=15.0 | R=-11.94
  Ep 4840 | SR=0% | Steps=15.0 | R=-5.58
  Ep 4850 | SR=0% | Steps=15.0 | R=-6.87
  Ep 4860 | SR=0% | Steps=15.0 | R=-16.76
  Ep 4870 | SR=0% | Steps=15.0 | R=-9.08
  Ep 4880 | SR=0% | Steps=15.0 | R=-6.71
  Ep 4890 | SR=0% | Steps=15.0 | R=-7.55
  Ep 4900 | SR=0% | Steps=15.0 | R=-13.40
  Ep 4910 | SR=0% | Steps=15.0 | R=-2.19
  Ep 4920 | SR=0% | Steps=15.0 | R=-6.53
  Ep 4930 | SR=0% | Steps=15.0 | R=-8.66
  Ep 4940 | SR=0% | Steps=15.0 | R=-14.45
  Ep 4950 | SR=0% | Steps=15.0 | R=-6.40
  Ep 4960 | SR=0% | Steps=15.0 | R=-5.51
  Ep 4970 | SR=0% | Steps=15.0 | R=-8.88
  Ep 4980 | SR=0% | Steps=15.0 | R=-16.49
  Ep 4990 | SR=0% | Steps=15.0 | R=-7.01
  Ep 5000 | SR=0% | Steps=15.0 | R=-9.28
  Ep 5010 | SR=0% | Steps=15.0 | R=-9.48
  Ep 5020 | SR=0% | Steps=15.0 | R=-5.53
  Ep 5030 | SR=0% | Steps=15.0 | R=-16.84
  Ep 5040 | SR=0% | Steps=15.0 | R=-9.19
  Ep 5050 | SR=0% | Steps=15.0 | R=-11.67
  Ep 5060 | SR=0% | Steps=15.0 | R=-11.24
  Ep 5070 | SR=0% | Steps=15.0 | R=-16.15
  Ep 5080 | SR=0% | Steps=15.0 | R=-11.37
  Ep 5090 | SR=0% | Steps=15.0 | R=-12.55
  Ep 5100 | SR=0% | Steps=15.0 | R=-6.10
  Ep 5110 | SR=0% | Steps=15.0 | R=-6.31
  Ep 5120 | SR=0% | Steps=15.0 | R=-21.84
  Ep 5130 | SR=0% | Steps=15.0 | R=-3.11
  Ep 5140 | SR=0% | Steps=15.0 | R=-12.68
  Ep 5150 | SR=0% | Steps=15.0 | R=-14.04
  Ep 5160 | SR=0% | Steps=15.0 | R=-17.26
  Ep 5170 | SR=0% | Steps=15.0 | R=-10.46
  Ep 5180 | SR=0% | Steps=15.0 | R=-14.86
  Ep 5190 | SR=0% | Steps=15.0 | R=-6.28
  Ep 5200 | SR=0% | Steps=15.0 | R=-14.11
  Ep 5210 | SR=0% | Steps=15.0 | R=-10.32
  Ep 5220 | SR=0% | Steps=15.0 | R=-17.55
  Ep 5230 | SR=0% | Steps=15.0 | R=-14.03
  Ep 5240 | SR=0% | Steps=15.0 | R=-2.18
  Ep 5250 | SR=0% | Steps=15.0 | R=-10.10
  Ep 5260 | SR=0% | Steps=15.0 | R=-2.90
  Ep 5270 | SR=0% | Steps=15.0 | R=-14.52
  Ep 5280 | SR=0% | Steps=15.0 | R=-10.58
  Ep 5290 | SR=0% | Steps=15.0 | R=-8.48
  Ep 5300 | SR=0% | Steps=15.0 | R=-5.03
  Ep 5310 | SR=0% | Steps=15.0 | R=-15.25
  Ep 5320 | SR=0% | Steps=15.0 | R=-12.36
  Ep 5330 | SR=0% | Steps=15.0 | R=-9.10
  Ep 5340 | SR=0% | Steps=15.0 | R=-12.86
  Ep 5350 | SR=0% | Steps=15.0 | R=-17.66
  Ep 5360 | SR=0% | Steps=15.0 | R=-8.39
  Ep 5370 | SR=0% | Steps=15.0 | R=-16.41
  Ep 5380 | SR=0% | Steps=15.0 | R=-11.31
  Ep 5390 | SR=0% | Steps=15.0 | R=-4.38
  Ep 5400 | SR=0% | Steps=15.0 | R=-11.14
  Ep 5410 | SR=0% | Steps=15.0 | R=-19.10
  Ep 5420 | SR=0% | Steps=15.0 | R=-18.31
  Ep 5430 | SR=0% | Steps=15.0 | R=-17.99
  Ep 5440 | SR=0% | Steps=15.0 | R=-6.16
  Ep 5450 | SR=0% | Steps=15.0 | R=-13.23
  Ep 5460 | SR=0% | Steps=15.0 | R=-10.53
  Ep 5470 | SR=0% | Steps=15.0 | R=-16.55
  Ep 5480 | SR=0% | Steps=15.0 | R=-14.51
  Ep 5490 | SR=0% | Steps=15.0 | R=-13.76
  Ep 5500 | SR=0% | Steps=15.0 | R=-17.64
  Ep 5510 | SR=0% | Steps=15.0 | R=-7.41
  Ep 5520 | SR=0% | Steps=15.0 | R=-14.11
  Ep 5530 | SR=0% | Steps=15.0 | R=-6.05
  Ep 5540 | SR=0% | Steps=15.0 | R=-11.27
  Ep 5550 | SR=0% | Steps=15.0 | R=-13.06
  Ep 5560 | SR=0% | Steps=15.0 | R=-16.77
  Ep 5570 | SR=0% | Steps=15.0 | R=-10.94
  Ep 5580 | SR=0% | Steps=15.0 | R=-8.60
  Ep 5590 | SR=0% | Steps=15.0 | R=-13.95
  Ep 5600 | SR=0% | Steps=15.0 | R=-14.76
  Ep 5610 | SR=0% | Steps=15.0 | R=-3.83
  Ep 5620 | SR=0% | Steps=15.0 | R=-12.32
  Ep 5630 | SR=0% | Steps=15.0 | R=-12.55
  Ep 5640 | SR=0% | Steps=15.0 | R=-2.66
  Ep 5650 | SR=0% | Steps=15.0 | R=-10.48
  Ep 5660 | SR=0% | Steps=15.0 | R=-8.05
  Ep 5670 | SR=0% | Steps=15.0 | R=-9.91
  Ep 5680 | SR=0% | Steps=15.0 | R=-4.09
  Ep 5690 | SR=0% | Steps=15.0 | R=-16.80
  Ep 5700 | SR=0% | Steps=15.0 | R=-13.45
  Ep 5710 | SR=0% | Steps=15.0 | R=-7.42
  Ep 5720 | SR=0% | Steps=15.0 | R=-12.58
  Ep 5730 | SR=0% | Steps=15.0 | R=-25.13
  Ep 5740 | SR=0% | Steps=15.0 | R=-7.66
  Ep 5750 | SR=0% | Steps=15.0 | R=-9.45
  Ep 5760 | SR=0% | Steps=15.0 | R=-13.15
  Ep 5770 | SR=0% | Steps=15.0 | R=-5.93
  Ep 5780 | SR=0% | Steps=15.0 | R=-16.92
  Ep 5790 | SR=0% | Steps=15.0 | R=-5.58
  Ep 5800 | SR=0% | Steps=15.0 | R=-22.54
  Ep 5810 | SR=0% | Steps=15.0 | R=-9.14
  Ep 5820 | SR=0% | Steps=15.0 | R=-10.96
  Ep 5830 | SR=0% | Steps=15.0 | R=-17.24
  Ep 5840 | SR=0% | Steps=15.0 | R=-6.92
  Ep 5850 | SR=0% | Steps=15.0 | R=-6.09
  Ep 5860 | SR=0% | Steps=15.0 | R=-7.09
  Ep 5870 | SR=0% | Steps=15.0 | R=-6.96
  Ep 5880 | SR=0% | Steps=15.0 | R=-10.44
  Ep 5890 | SR=0% | Steps=15.0 | R=-8.29
  Ep 5900 | SR=0% | Steps=15.0 | R=-15.03
  Ep 5910 | SR=0% | Steps=15.0 | R=-16.44
  Ep 5920 | SR=0% | Steps=15.0 | R=-10.84
  Ep 5930 | SR=0% | Steps=15.0 | R=-19.81
  Ep 5940 | SR=0% | Steps=15.0 | R=-9.93
  Ep 5950 | SR=0% | Steps=15.0 | R=-6.91
  Ep 5960 | SR=0% | Steps=15.0 | R=-6.05
  Ep 5970 | SR=0% | Steps=15.0 | R=-14.84
  Ep 5980 | SR=0% | Steps=15.0 | R=-11.02
  Ep 5990 | SR=0% | Steps=15.0 | R=-10.62
  Ep 6000 | SR=0% | Steps=15.0 | R=-22.53
  Ep 6010 | SR=0% | Steps=15.0 | R=-9.34
  Ep 6020 | SR=0% | Steps=15.0 | R=-14.86
  Ep 6030 | SR=0% | Steps=15.0 | R=-10.60
  Ep 6040 | SR=0% | Steps=15.0 | R=-11.16
  Ep 6050 | SR=0% | Steps=15.0 | R=-8.30
  Ep 6060 | SR=0% | Steps=15.0 | R=-12.44
  Ep 6070 | SR=0% | Steps=15.0 | R=-14.27
  Ep 6080 | SR=0% | Steps=15.0 | R=-6.69
  Ep 6090 | SR=0% | Steps=15.0 | R=-12.04
  Ep 6100 | SR=0% | Steps=15.0 | R=-13.64
  Ep 6110 | SR=0% | Steps=15.0 | R=-5.55
  Ep 6120 | SR=0% | Steps=15.0 | R=-13.35
  Ep 6130 | SR=0% | Steps=15.0 | R=-13.12
  Ep 6140 | SR=0% | Steps=15.0 | R=-13.06
  Ep 6150 | SR=0% | Steps=15.0 | R=-6.21
  Ep 6160 | SR=0% | Steps=15.0 | R=-6.35
  Ep 6170 | SR=0% | Steps=15.0 | R=-16.19
  Ep 6180 | SR=0% | Steps=15.0 | R=-10.09
  Ep 6190 | SR=0% | Steps=15.0 | R=-13.17
  Ep 6200 | SR=0% | Steps=15.0 | R=-11.54
  Ep 6210 | SR=0% | Steps=15.0 | R=-11.93
  Ep 6220 | SR=0% | Steps=15.0 | R=-9.18
  Ep 6230 | SR=0% | Steps=15.0 | R=-7.21
  Ep 6240 | SR=0% | Steps=15.0 | R=-16.43
  Ep 6250 | SR=0% | Steps=15.0 | R=-8.63
  Ep 6260 | SR=0% | Steps=15.0 | R=-13.08
  Ep 6270 | SR=0% | Steps=15.0 | R=-10.29
  Ep 6280 | SR=0% | Steps=15.0 | R=-3.43
  Ep 6290 | SR=0% | Steps=15.0 | R=-15.45
  Ep 6300 | SR=0% | Steps=15.0 | R=-9.87
  Ep 6310 | SR=0% | Steps=15.0 | R=-15.79
  Ep 6320 | SR=0% | Steps=15.0 | R=-6.00
  Ep 6330 | SR=0% | Steps=15.0 | R=-5.81
  Ep 6340 | SR=0% | Steps=15.0 | R=-16.07
  Ep 6350 | SR=0% | Steps=15.0 | R=-10.14
  Ep 6360 | SR=0% | Steps=15.0 | R=-12.78
  Ep 6370 | SR=0% | Steps=15.0 | R=-5.22
  Ep 6380 | SR=0% | Steps=15.0 | R=-8.82
  Ep 6390 | SR=0% | Steps=15.0 | R=-18.03
  Ep 6400 | SR=0% | Steps=15.0 | R=-9.91
  Ep 6410 | SR=0% | Steps=15.0 | R=-8.47
  Ep 6420 | SR=0% | Steps=15.0 | R=-13.45
  Ep 6430 | SR=0% | Steps=15.0 | R=-16.10
  Ep 6440 | SR=0% | Steps=15.0 | R=-20.00
  Ep 6450 | SR=0% | Steps=15.0 | R=-6.64
  Ep 6460 | SR=0% | Steps=15.0 | R=-16.18
  Ep 6470 | SR=0% | Steps=15.0 | R=-13.47
  Ep 6480 | SR=0% | Steps=15.0 | R=-20.10
  Ep 6490 | SR=0% | Steps=15.0 | R=-8.45
  Ep 6500 | SR=0% | Steps=15.0 | R=-9.18
  Ep 6510 | SR=0% | Steps=15.0 | R=-5.95
  Ep 6520 | SR=0% | Steps=15.0 | R=-13.17
  Ep 6530 | SR=0% | Steps=15.0 | R=-13.41
  Ep 6540 | SR=0% | Steps=15.0 | R=-9.31
  Ep 6550 | SR=0% | Steps=15.0 | R=-12.54
  Ep 6560 | SR=0% | Steps=15.0 | R=-12.15
  Ep 6570 | SR=0% | Steps=15.0 | R=-15.29
  Ep 6580 | SR=0% | Steps=15.0 | R=-13.25
  Ep 6590 | SR=0% | Steps=15.0 | R=-9.71
  Ep 6600 | SR=0% | Steps=15.0 | R=-16.13
  Ep 6610 | SR=0% | Steps=15.0 | R=-7.89
  Ep 6620 | SR=0% | Steps=15.0 | R=-11.78
  Ep 6630 | SR=0% | Steps=15.0 | R=-9.37
  Ep 6640 | SR=0% | Steps=15.0 | R=-7.73
  Ep 6650 | SR=0% | Steps=15.0 | R=-13.25
  Ep 6660 | SR=0% | Steps=15.0 | R=-10.26
  Ep 6670 | SR=0% | Steps=15.0 | R=-13.60
  Ep 6680 | SR=0% | Steps=15.0 | R=-9.31
  Ep 6690 | SR=0% | Steps=15.0 | R=-9.92
  Ep 6700 | SR=0% | Steps=15.0 | R=-9.29
  Ep 6710 | SR=0% | Steps=15.0 | R=-15.59
  Ep 6720 | SR=0% | Steps=15.0 | R=-13.23
  Ep 6730 | SR=0% | Steps=15.0 | R=-3.07
  Ep 6740 | SR=0% | Steps=15.0 | R=-12.99
  Ep 6750 | SR=0% | Steps=15.0 | R=-19.62
  Ep 6760 | SR=0% | Steps=15.0 | R=-16.21
  Ep 6770 | SR=0% | Steps=15.0 | R=-4.36
  Ep 6780 | SR=0% | Steps=15.0 | R=-6.74
  Ep 6790 | SR=0% | Steps=15.0 | R=-16.67
  Ep 6800 | SR=0% | Steps=15.0 | R=-16.53
  Ep 6810 | SR=0% | Steps=15.0 | R=-3.17
  Ep 6820 | SR=0% | Steps=15.0 | R=-13.56
  Ep 6830 | SR=0% | Steps=15.0 | R=-19.62
  Ep 6840 | SR=0% | Steps=15.0 | R=-15.79
  Ep 6850 | SR=0% | Steps=15.0 | R=-6.68
  Ep 6860 | SR=0% | Steps=15.0 | R=-8.90
  Ep 6870 | SR=0% | Steps=15.0 | R=-10.24
  Ep 6880 | SR=0% | Steps=15.0 | R=-5.35
  Ep 6890 | SR=0% | Steps=15.0 | R=-12.70
  Ep 6900 | SR=0% | Steps=15.0 | R=-8.70
  Ep 6910 | SR=0% | Steps=15.0 | R=-7.20
  Ep 6920 | SR=0% | Steps=15.0 | R=-2.41
  Ep 6930 | SR=0% | Steps=15.0 | R=-6.68
  Ep 6940 | SR=0% | Steps=15.0 | R=-12.25
  Ep 6950 | SR=0% | Steps=15.0 | R=-9.57
  Ep 6960 | SR=0% | Steps=15.0 | R=-2.45
  Ep 6970 | SR=0% | Steps=15.0 | R=-11.45
  Ep 6980 | SR=0% | Steps=15.0 | R=-6.55
  Ep 6990 | SR=0% | Steps=15.0 | R=-9.63
  Ep 7000 | SR=0% | Steps=15.0 | R=-10.00
  Ep 7010 | SR=0% | Steps=15.0 | R=-15.43
  Ep 7020 | SR=0% | Steps=15.0 | R=-13.41
  Ep 7030 | SR=0% | Steps=15.0 | R=-14.59
  Ep 7040 | SR=0% | Steps=15.0 | R=-13.00
  Ep 7050 | SR=0% | Steps=15.0 | R=-2.73
  Ep 7060 | SR=0% | Steps=15.0 | R=-13.64
  Ep 7070 | SR=0% | Steps=15.0 | R=-6.43
  Ep 7080 | SR=0% | Steps=15.0 | R=-17.66
  Ep 7090 | SR=0% | Steps=15.0 | R=-9.90
  Ep 7100 | SR=0% | Steps=15.0 | R=-10.05
  Ep 7110 | SR=0% | Steps=15.0 | R=-9.35
  Ep 7120 | SR=0% | Steps=15.0 | R=-13.14
  Ep 7130 | SR=0% | Steps=15.0 | R=-14.79
  Ep 7140 | SR=0% | Steps=15.0 | R=-14.10
  Ep 7150 | SR=0% | Steps=15.0 | R=-4.63
  Ep 7160 | SR=0% | Steps=15.0 | R=-27.47
  Ep 7170 | SR=0% | Steps=15.0 | R=-17.00
  Ep 7180 | SR=0% | Steps=15.0 | R=-9.35
  Ep 7190 | SR=0% | Steps=15.0 | R=-13.54
  Ep 7200 | SR=0% | Steps=15.0 | R=-13.37
  Ep 7210 | SR=0% | Steps=15.0 | R=-2.70
  Ep 7220 | SR=0% | Steps=15.0 | R=-9.06
  Ep 7230 | SR=0% | Steps=15.0 | R=-9.65
  Ep 7240 | SR=0% | Steps=15.0 | R=-9.85
  Ep 7250 | SR=0% | Steps=15.0 | R=-17.57
  Ep 7260 | SR=0% | Steps=15.0 | R=-5.74
  Ep 7270 | SR=0% | Steps=15.0 | R=-12.80
  Ep 7280 | SR=0% | Steps=15.0 | R=-9.27
  Ep 7290 | SR=0% | Steps=15.0 | R=-1.80
  Ep 7300 | SR=0% | Steps=15.0 | R=-9.54
  Ep 7310 | SR=0% | Steps=15.0 | R=-20.69
  Ep 7320 | SR=0% | Steps=15.0 | R=-3.79
  Ep 7330 | SR=0% | Steps=15.0 | R=-2.20
  Ep 7340 | SR=0% | Steps=15.0 | R=-15.85
  Ep 7350 | SR=0% | Steps=15.0 | R=-11.86
  Ep 7360 | SR=0% | Steps=15.0 | R=-3.00
  Ep 7370 | SR=0% | Steps=15.0 | R=-9.63
  Ep 7380 | SR=0% | Steps=15.0 | R=-9.82
  Ep 7390 | SR=0% | Steps=15.0 | R=-11.86
  Ep 7400 | SR=0% | Steps=15.0 | R=-6.82
  Ep 7410 | SR=0% | Steps=15.0 | R=-9.43
  Ep 7420 | SR=0% | Steps=15.0 | R=-9.55
  Ep 7430 | SR=0% | Steps=15.0 | R=-6.86
  Ep 7440 | SR=0% | Steps=15.0 | R=-9.43
  Ep 7450 | SR=0% | Steps=15.0 | R=-10.45
  Ep 7460 | SR=0% | Steps=15.0 | R=-10.68
  Ep 7470 | SR=0% | Steps=15.0 | R=-8.43
  Ep 7480 | SR=0% | Steps=15.0 | R=-10.39
  Ep 7490 | SR=0% | Steps=15.0 | R=-15.66
  Ep 7500 | SR=0% | Steps=15.0 | R=-12.99
  Ep 7510 | SR=0% | Steps=15.0 | R=-9.40
  Ep 7520 | SR=0% | Steps=15.0 | R=-14.29
  Ep 7530 | SR=0% | Steps=15.0 | R=-6.19
  Ep 7540 | SR=0% | Steps=15.0 | R=-7.28
  Ep 7550 | SR=0% | Steps=15.0 | R=-9.97
  Ep 7560 | SR=0% | Steps=15.0 | R=-18.73
  Ep 7570 | SR=0% | Steps=15.0 | R=-5.16
  Ep 7580 | SR=0% | Steps=15.0 | R=-10.01
  Ep 7590 | SR=0% | Steps=15.0 | R=-2.89
  Ep 7600 | SR=0% | Steps=15.0 | R=-8.45
  Ep 7610 | SR=0% | Steps=15.0 | R=-9.25
  Ep 7620 | SR=0% | Steps=15.0 | R=-16.44
  Ep 7630 | SR=0% | Steps=15.0 | R=-1.29
  Ep 7640 | SR=0% | Steps=15.0 | R=-18.40
  Ep 7650 | SR=0% | Steps=15.0 | R=-12.81
  Ep 7660 | SR=0% | Steps=15.0 | R=-6.79
  Ep 7670 | SR=0% | Steps=15.0 | R=-12.55
  Ep 7680 | SR=0% | Steps=15.0 | R=-3.70
  Ep 7690 | SR=0% | Steps=15.0 | R=-15.83
  Ep 7700 | SR=0% | Steps=15.0 | R=-9.91
  Ep 7710 | SR=0% | Steps=15.0 | R=-7.49
  Ep 7720 | SR=0% | Steps=15.0 | R=-11.04
  Ep 7730 | SR=0% | Steps=15.0 | R=-12.64
  Ep 7740 | SR=0% | Steps=15.0 | R=-13.19
  Ep 7750 | SR=0% | Steps=15.0 | R=-16.42
  Ep 7760 | SR=0% | Steps=15.0 | R=-11.84
  Ep 7770 | SR=0% | Steps=15.0 | R=-8.46
  Ep 7780 | SR=0% | Steps=15.0 | R=-12.18
  Ep 7790 | SR=0% | Steps=15.0 | R=-0.65
  Ep 7800 | SR=0% | Steps=15.0 | R=-13.56
  Ep 7810 | SR=0% | Steps=15.0 | R=-19.73
  Ep 7820 | SR=0% | Steps=15.0 | R=-4.80
  Ep 7830 | SR=0% | Steps=15.0 | R=-12.51
  Ep 7840 | SR=0% | Steps=15.0 | R=-5.44
  Ep 7850 | SR=0% | Steps=15.0 | R=-13.66
  Ep 7860 | SR=0% | Steps=15.0 | R=-16.47
  Ep 7870 | SR=0% | Steps=15.0 | R=-6.99
  Ep 7880 | SR=0% | Steps=15.0 | R=-24.70
  Ep 7890 | SR=0% | Steps=15.0 | R=-9.81
  Ep 7900 | SR=0% | Steps=15.0 | R=-12.52
  Ep 7910 | SR=0% | Steps=15.0 | R=-5.82
  Ep 7920 | SR=0% | Steps=15.0 | R=-15.88
  Ep 7930 | SR=0% | Steps=15.0 | R=-5.44
  Ep 7940 | SR=0% | Steps=15.0 | R=-12.80
  Ep 7950 | SR=0% | Steps=15.0 | R=-6.02
  Ep 7960 | SR=0% | Steps=15.0 | R=-13.16
  Ep 7970 | SR=0% | Steps=15.0 | R=-6.02
  Ep 7980 | SR=0% | Steps=15.0 | R=-17.55
  Ep 7990 | SR=0% | Steps=15.0 | R=-8.66
  Ep 8000 | SR=0% | Steps=15.0 | R=-15.46
  Ep 8010 | SR=0% | Steps=15.0 | R=-3.29
  Ep 8020 | SR=0% | Steps=15.0 | R=-19.45
  Ep 8030 | SR=0% | Steps=15.0 | R=-2.25
  Ep 8040 | SR=0% | Steps=15.0 | R=-4.63
  Ep 8050 | SR=0% | Steps=15.0 | R=-14.83
  Ep 8060 | SR=0% | Steps=15.0 | R=-5.49
  Ep 8070 | SR=0% | Steps=15.0 | R=-16.65
  Ep 8080 | SR=0% | Steps=15.0 | R=-22.59
  Ep 8090 | SR=0% | Steps=15.0 | R=-14.92
  Ep 8100 | SR=0% | Steps=15.0 | R=-1.56
  Ep 8110 | SR=0% | Steps=15.0 | R=-14.79
  Ep 8120 | SR=0% | Steps=15.0 | R=-6.47
  Ep 8130 | SR=0% | Steps=15.0 | R=-14.17
  Ep 8140 | SR=0% | Steps=15.0 | R=-11.29
  Ep 8150 | SR=0% | Steps=15.0 | R=-3.85
  Ep 8160 | SR=0% | Steps=15.0 | R=-12.49
  Ep 8170 | SR=0% | Steps=15.0 | R=-4.34
  Ep 8180 | SR=0% | Steps=15.0 | R=-10.94
  Ep 8190 | SR=0% | Steps=15.0 | R=-13.28
  Ep 8200 | SR=0% | Steps=15.0 | R=-8.35
  Ep 8210 | SR=0% | Steps=15.0 | R=-6.22
  Ep 8220 | SR=0% | Steps=15.0 | R=-19.56
  Ep 8230 | SR=0% | Steps=15.0 | R=-3.98
  Ep 8240 | SR=0% | Steps=15.0 | R=-12.15
  Ep 8250 | SR=0% | Steps=15.0 | R=-18.20
  Ep 8260 | SR=0% | Steps=15.0 | R=-5.59
  Ep 8270 | SR=0% | Steps=15.0 | R=-12.51
  Ep 8280 | SR=0% | Steps=15.0 | R=-6.35
  Ep 8290 | SR=0% | Steps=15.0 | R=-13.66
  Ep 8300 | SR=0% | Steps=15.0 | R=-9.44
  Ep 8310 | SR=0% | Steps=15.0 | R=-13.25
  Ep 8320 | SR=0% | Steps=15.0 | R=-8.65
  Ep 8330 | SR=0% | Steps=15.0 | R=-3.00
  Ep 8340 | SR=0% | Steps=15.0 | R=-2.34
  Ep 8350 | SR=0% | Steps=15.0 | R=-5.54
  Ep 8360 | SR=0% | Steps=15.0 | R=-12.92
  Ep 8370 | SR=0% | Steps=15.0 | R=-22.63
  Ep 8380 | SR=0% | Steps=15.0 | R=-9.24
  Ep 8390 | SR=0% | Steps=15.0 | R=-15.19
  Ep 8400 | SR=0% | Steps=15.0 | R=-2.01
  Ep 8410 | SR=0% | Steps=15.0 | R=-9.28
  Ep 8420 | SR=0% | Steps=15.0 | R=-6.34
  Ep 8430 | SR=0% | Steps=15.0 | R=-10.02
  Ep 8440 | SR=0% | Steps=15.0 | R=-9.72
  Ep 8450 | SR=0% | Steps=15.0 | R=-13.88
  Ep 8460 | SR=0% | Steps=15.0 | R=-12.87
  Ep 8470 | SR=0% | Steps=15.0 | R=-9.53
  Ep 8480 | SR=0% | Steps=15.0 | R=-16.62
  Ep 8490 | SR=0% | Steps=15.0 | R=-10.94
  Ep 8500 | SR=0% | Steps=15.0 | R=-5.97
  Ep 8510 | SR=0% | Steps=15.0 | R=-13.21
  Ep 8520 | SR=0% | Steps=15.0 | R=-9.66
  Ep 8530 | SR=0% | Steps=15.0 | R=-12.77
  Ep 8540 | SR=0% | Steps=15.0 | R=-9.47
  Ep 8550 | SR=0% | Steps=15.0 | R=-19.04
  Ep 8560 | SR=0% | Steps=15.0 | R=-16.86
  Ep 8570 | SR=0% | Steps=15.0 | R=-6.78
  Ep 8580 | SR=0% | Steps=15.0 | R=-17.07
  Ep 8590 | SR=0% | Steps=15.0 | R=-9.51
  Ep 8600 | SR=0% | Steps=15.0 | R=-13.02
  Ep 8610 | SR=0% | Steps=15.0 | R=-3.39
  Ep 8620 | SR=0% | Steps=15.0 | R=-12.76
  Ep 8630 | SR=0% | Steps=15.0 | R=-10.48
  Ep 8640 | SR=0% | Steps=15.0 | R=-10.79
  Ep 8650 | SR=0% | Steps=15.0 | R=-12.61
